NUM_BODIES
5

NAMES
Sun
Mercury
Venus
Earth
Mars

MASSES
1.9885e+30
3.3011e+23
4.8675e+24
5.9724e+24
6.4171e+23

RADII
6.95508e+08
2.4397e+07
6.0518e+07
6.371e+06
3.3962e+07

TRAJECTORIES
Step No,Sunx,Suny,Sunz,Sunvx,Sunvy,Sunvz,Mercuryx,Mercuryy,Mercuryz,Mercuryvx,Mercuryvy,Mercuryvz,Venusx,Venusy,Venusz,Venusvx,Venusvy,Venusvz,Earthx,Earthy,Earthz,Earthvx,Earthvy,Earthvz,Marsx,Marsy,Marsz,Marsvx,Marsvy,Marsvz,
164.84062,-1.2283170E+09,6.6372632E+08,23321988.,-10.921568,-11.367877,0.35690041,-2.7735059E+10,-6.4138611E+10,-2.8406274E+09,35108.526,-15999.324,-4527.6201,-1.1096294E+10,-1.0762022E+11,-8.9330594E+08,34623.585,-3347.4849,-2044.0278,1.4117500E+11,-4.8552981E+10,23884934.,9251.1300,28064.754,-0.21034842,-2.4822907E+11,4.3866232E+09,6.1604347E+09,538.17110,-22173.536,-477.54883,
165.46562,-1.2289067E+09,6.6311240E+08,23341260.,-10.920918,-11.369885,0.35687779,-2.5824722E+10,-6.4966167E+10,-3.0834718E+09,35639.926,-14643.302,-4465.5548,-9.2252339E+09,-1.0778474E+11,-1.0035406E+09,34673.393,-2743.4830,-2038.6128,1.4166653E+11,-4.7034740E+10,23873544.,8952.1605,28166.319,-0.21150068,-2.4819685E+11,3.1892098E+09,6.1345688E+09,655.52014,-22175.021,-480.45862,
166.09062,-1.2294964E+09,6.6249837E+08,23360530.,-10.920232,-11.371887,0.35685287,-2.3886809E+10,-6.5720172E+10,-3.3228352E+09,36129.727,-13275.246,-4398.6903,-7.3517654E+09,-1.0791663E+11,-1.1134664E+09,34712.750,-2138.8335,-2032.5859,1.4214188E+11,-4.5511098E+10,23862094.,8652.0412,28264.740,-0.21258967,-2.4815830E+11,1.9917314E+09,6.1085460E+09,772.92169,-22175.939,-483.35779,
166.71562,-1.2300861E+09,6.6188424E+08,23379800.,-10.919510,-11.373883,0.35682567,-2.1923564E+10,-6.6399993E+10,-3.5584603E+09,36577.956,-11895.816,-4327.0828,-5.4764527E+09,-1.0801586E+11,-1.2230503E+09,34741.651,-1533.7160,-2025.9492,1.4260099E+11,-4.3982226E+10,23850586.,8350.8044,28360.002,-0.21361525,-2.4811340E+11,7.9421872E+08,6.0823669E+09,890.37356,-22176.288,-486.24627,
167.34062,-1.2306757E+09,6.6127000E+08,23399068.,-10.918753,-11.375873,0.35679621,-1.9937233E+10,-6.7005033E+10,-3.7900921E+09,36984.600,-10505.650,-4250.7835,-3.5998605E+09,-1.0808240E+11,-1.3322595E+09,34760.095,-928.30998,-2018.7050,1.4304381E+11,-4.2448295E+10,23839025.,8048.4825,28452.092,-0.21457724,-2.4806216E+11,-4.0329746E+08,6.0560322E+09,1007.8735,-22176.067,-489.12400,
167.96562,-1.2312653E+09,6.6065565E+08,23418334.,-10.917960,-11.377855,0.35676448,-1.7930062E+10,-6.7534730E+10,-4.0174787E+09,37349.611,-9105.3699,-4169.8386,-1.7225536E+09,-1.0811625E+11,-1.4410612E+09,34768.079,-322.79501,-2010.8558,1.4347028E+11,-4.0909477E+10,23827413.,7745.1079,28540.998,-0.21547552,-2.4800458E+11,-1.6007864E+09,6.0295424E+09,1125.4194,-22175.277,-491.99090,
168.59062,-1.2318549E+09,6.6004119E+08,23437598.,-10.917131,-11.379829,0.35673051,-1.5904302E+10,-6.7988553E+10,-4.2403702E+09,37672.899,-7695.5801,-4084.2893,1.5490328E+08,-1.0811740E+11,-1.5494229E+09,34765.610,282.64967,-2002.4043,1.4388033E+11,-3.9365944E+10,23815755.,7440.7136,28626.705,-0.21630992,-2.4794064E+11,-2.7982173E+09,6.0028980E+09,1243.0089,-22173.915,-494.84691,
169.21562,-1.2324444E+09,6.5942662E+08,23456861.,-10.916267,-11.381794,0.35669432,-1.3862209E+10,-6.8366005E+10,-4.4585191E+09,37954.337,-6276.8760,-3994.1725,2.0319458E+09,-1.0808586E+11,-1.6573120E+09,34752.691,887.84499,-1993.3533,1.4427392E+11,-3.7817870E+10,23804053.,7135.3323,28709.203,-0.21708032,-2.4787036E+11,-3.9955593E+09,5.9760997E+09,1360.6398,-22171.982,-497.69197,
169.84062,-1.2330338E+09,6.5881195E+08,23476121.,-10.915367,-11.383750,0.35665590,-1.1806047E+10,-6.8666620E+10,-4.6716796E+09,38193.754,-4849.8447,-3899.5207,3.9080100E+09,-1.0802166E+11,-1.7646964E+09,34729.334,1492.6121,-1983.7058,1.4465100E+11,-3.6265426E+10,23792311.,6828.9971,28788.478,-0.21778659,-2.4779372E+11,-5.1927815E+09,5.9491481E+09,1478.3099,-22169.476,-500.52599,
170.46562,-1.2336232E+09,6.5819718E+08,23495379.,-10.914433,-11.385697,0.35661528,-9.7380918E+09,-6.8889965E+10,-4.8796077E+09,38390.940,-3415.0697,-3800.3623,5.7825325E+09,-1.0792481E+11,-1.8715438E+09,34695.550,2096.7726,-1973.4649,1.4501151E+11,-3.4708789E+10,23780533.,6521.7413,28864.519,-0.21842861,-2.4771073E+11,-6.3898530E+09,5.9220438E+09,1596.0170,-22166.398,-503.34891,
171.09062,-1.2342126E+09,6.5758230E+08,23514635.,-10.913462,-11.387633,0.35657247,-7.6606293E+09,-6.9035637E+10,-5.0820605E+09,38545.644,-1973.1342,-3696.7218,7.6549506E+09,-1.0779535E+11,-1.9778223E+09,34651.354,2700.1483,-1962.6340,1.4535540E+11,-3.3148133E+10,23768722.,6213.5983,28937.314,-0.21900627,-2.4762138E+11,-7.5867429E+09,5.8947873E+09,1713.7588,-22162.746,-506.16066,
171.71562,-1.2348019E+09,6.5696732E+08,23533889.,-10.912457,-11.389558,0.35652748,-5.5759617E+09,-6.9103265E+10,-5.2787968E+09,38657.569,-524.62481,-3588.6199,9.5247026E+09,-1.0763334E+11,-2.0835001E+09,34596.765,3302.5615,-1951.2166,1.4568263E+11,-3.1583634E+10,23756882.,5904.6016,29006.853,-0.21951945,-2.4752567E+11,-8.7834201E+09,5.8673792E+09,1831.5329,-22158.520,-508.96117,
172.34062,-1.2353911E+09,6.5635223E+08,23553140.,-10.911417,-11.391472,0.35648033,-3.4864079E+09,-6.9092510E+10,-5.4695759E+09,38726.377,929.86464,-3476.0742,1.1391228E+10,-1.0743883E+11,-2.1885458E+09,34531.804,3903.8349,-1939.2162,1.4599315E+11,-3.0015467E+10,23745015.,5594.7850,29073.123,-0.21996807,-2.4742360E+11,-9.9798536E+09,5.8398203E+09,1949.3373,-22153.718,-511.75037,
172.96562,-1.2359803E+09,6.5573704E+08,23572389.,-10.910342,-11.393374,0.35643101,-1.3943064E+09,-6.9003066E+10,-5.6541584E+09,38751.685,2389.7293,-3359.0990,1.3253967E+10,-1.0721188E+11,-2.2929278E+09,34456.495,4503.7916,-1926.6369,1.4628692E+11,-2.8443810E+10,23733127.,5284.1824,29136.115,-0.22035202,-2.4731516E+11,-1.1176012E+10,5.8121110E+09,2067.1695,-22148.342,-514.52820,
173.59062,-1.2365695E+09,6.5512174E+08,23591635.,-10.909232,-11.395263,0.35637955,6.9798262E+08,-6.8834657E+10,-5.8323054E+09,38733.064,3854.3495,-3237.7056,1.5112361E+10,-1.0695258E+11,-2.3966150E+09,34370.865,5102.2556,-1913.4824,1.4656390E+11,-2.6868839E+10,23721219.,4972.8277,29195.819,-0.22067123,-2.4720037E+11,-1.2371865E+10,5.7842521E+09,2185.0274,-22142.388,-517.29457,
174.21562,-1.2371585E+09,6.5450635E+08,23610878.,-10.908088,-11.397139,0.35632596,2.7880743E+09,-6.8587046E+10,-6.0037786E+09,38670.040,5323.0861,-3111.9028,1.6965855E+10,-1.0666100E+11,-2.4995766E+09,34274.944,5699.0510,-1899.7570,1.4682404E+11,-2.5290733E+10,23709295.,4660.7551,29252.224,-0.22092562,-2.4707921E+11,-1.3567381E+10,5.7562440E+09,2302.9085,-22135.858,-520.04943,
174.84062,-1.2377475E+09,6.5389085E+08,23630118.,-10.906909,-11.399002,0.35627024,4.8735573E+09,-6.8260027E+10,-6.1683400E+09,38562.095,6795.2771,-2981.6970,1.8813893E+10,-1.0633725E+11,-2.6017817E+09,34168.765,6294.0029,-1885.4649,1.4706732E+11,-2.3709671E+10,23697360.,4347.9990,29305.322,-0.22111511,-2.4695168E+11,-1.4762529E+10,5.7280875E+09,2420.8107,-22128.751,-522.79270,
175.46562,-1.2383365E+09,6.5327526E+08,23649355.,-10.905695,-11.400850,0.35621241,6.9519908E+09,-6.7853432E+10,-6.3257520E+09,38408.662,8270.2321,-2847.0928,2.0655922E+10,-1.0598142E+11,-2.7031999E+09,34052.364,6886.9369,-1870.6107,1.4729368E+11,-2.2125830E+10,23685416.,4034.5938,29355.102,-0.22123965,-2.4681778E+11,-1.5957278E+10,5.6997832E+09,2538.7316,-22121.065,-525.52431,
176.09062,-1.2389253E+09,6.5265956E+08,23668589.,-10.904447,-11.402683,0.35615249,9.0209021E+09,-6.7367132E+10,-6.4757772E+09,38209.127,9747.2286,-2708.0928,2.2491392E+10,-1.0559363E+11,-2.8038010E+09,33925.779,7477.6794,-1855.1989,1.4750311E+11,-2.0539390E+10,23673467.,3720.5741,29401.556,-0.22129918,-2.4667752E+11,-1.7151596E+10,5.6713317E+09,2656.6689,-22112.800,-528.24419,
176.71562,-1.2395141E+09,6.5204377E+08,23687820.,-10.903164,-11.404501,0.35609048,1.1077784E+10,-6.6801036E+10,-6.6181782E+09,37962.830,11225.506,-2564.6987,2.4319753E+10,-1.0517400E+11,-2.9035549E+09,33789.052,8066.0576,-1839.2342,1.4769556E+11,-1.8950532E+10,23661517.,3405.9746,29444.676,-0.22129365,-2.4653089E+11,-1.8345452E+10,5.6427337E+09,2774.6203,-22103.956,-530.95227,
177.34062,-1.2401029E+09,6.5142788E+08,23707047.,-10.901848,-11.406303,0.35602639,1.3120093E+10,-6.6155096E+10,-6.7527178E+09,37669.062,12704.262,-2416.9111,2.6140459E+10,-1.0472267E+11,-3.0024320E+09,33642.227,8651.8994,-1822.7217,1.4787102E+11,-1.7359434E+10,23649569.,3090.8302,29484.454,-0.22122302,-2.4637789E+11,-1.9538814E+10,5.6139897E+09,2892.5835,-22094.531,-533.64848,
177.96562,-1.2406915E+09,6.5081189E+08,23726270.,-10.900497,-11.408089,0.35596025,1.5145245E+10,-6.5429309E+10,-6.8791587E+09,37327.066,14182.646,-2264.7301,2.7952966E+10,-1.0423977E+11,-3.1004028E+09,33485.351,9235.0336,-1805.6663,1.4802943E+11,-1.5766279E+10,23637626.,2775.1759,29520.881,-0.22108727,-2.4621852E+11,-2.0731653E+10,5.5851004E+09,3010.5561,-22084.526,-536.33275,
178.59062,-1.2412801E+09,6.5019581E+08,23745490.,-10.899112,-11.409857,0.35589205,1.7150615E+10,-6.4623720E+10,-6.9972637E+09,36936.040,15659.751,-2108.1559,2.9756733E+10,-1.0372547E+11,-3.1974381E+09,33318.474,9815.2899,-1788.0733,1.4817080E+11,-1.4171247E+10,23625692.,2459.0468,29553.951,-0.22088635,-2.4605277E+11,-2.1923935E+10,5.5560666E+09,3128.5357,-22073.939,-539.00501,
179.21562,-1.2418687E+09,6.4957963E+08,23764707.,-10.897693,-11.411608,0.35582181,1.9133531E+10,-6.3738423E+10,-7.1067956E+09,36495.130,17134.613,-1947.1894,3.1551220E+10,-1.0317991E+11,-3.2935091E+09,33141.648,10392.499,-1769.9480,1.4829507E+11,-1.2574520E+10,23613771.,2142.4782,29583.655,-0.22062027,-2.4588066E+11,-2.3115630E+10,5.5268887E+09,3246.5201,-22062.770,-541.66518,
179.84062,-1.2424571E+09,6.4896335E+08,23783919.,-10.896241,-11.413340,0.35574956,2.1091278E+10,-6.2773567E+10,-7.2075172E+09,36003.439,18606.199,-1781.8325,3.3335893E+10,-1.0260326E+11,-3.3885871E+09,32954.930,10966.492,-1751.2960,1.4840225E+11,-1.0976280E+10,23601867.,1825.5054,29609.989,-0.22028900,-2.4570218E+11,-2.4306706E+10,5.4975675E+09,3364.5069,-22051.018,-544.31320,
180.46562,-1.2430454E+09,6.4834699E+08,23803128.,-10.894754,-11.415053,0.35567530,2.3021086E+10,-6.1729357E+10,-7.2991916E+09,35460.022,20073.402,-1612.0890,3.5110218E+10,-1.0199571E+11,-3.4826438E+09,32758.378,11537.103,-1732.1230,1.4849229E+11,-9.3767077E+09,23589981.,1508.1639,29632.944,-0.21989255,-2.4551732E+11,-2.5497132E+10,5.4681037E+09,3482.4937,-22038.682,-546.94899,
181.09062,-1.2436337E+09,6.4773053E+08,23822332.,-10.893234,-11.416747,0.35559904,2.4920137E+10,-6.0606063E+10,-7.3815820E+09,34863.887,21535.035,-1437.9651,3.6873666E+10,-1.0135744E+11,-3.5756514E+09,32552.051,12104.164,-1712.4346,1.4856519E+11,-7.7759872E+09,23578119.,1190.4892,29652.516,-0.21943092,-2.4532609E+11,-2.6686876E+10,5.4384978E+09,3600.4781,-22025.763,-549.57249,
181.71562,-1.2442219E+09,6.4711398E+08,23841532.,-10.891681,-11.418420,0.35552081,2.6785557E+10,-5.9404019E+10,-7.4544522E+09,34214.003,22989.821,-1259.4703,3.8625711E+10,-1.0068865E+11,-3.6675820E+09,32336.015,12667.511,-1692.2369,1.4862093E+11,-6.1743010E+09,23566284.,872.51719,29668.698,-0.21890412,-2.4512850E+11,-2.7875907E+10,5.4087507E+09,3718.4578,-22012.259,-552.18362,
182.34062,-1.2448100E+09,6.4649734E+08,23860728.,-10.890093,-11.420073,0.35544061,2.8614413E+10,-5.8123632E+10,-7.5175664E+09,33509.292,24436.382,-1076.6185,4.0365831E+10,-9.9989547E+10,-3.7584084E+09,32110.336,13226.980,-1671.5359,1.4865949E+11,-4.5718321E+09,23554479.,554.28352,29681.486,-0.21831218,-2.4492453E+11,-2.9064193E+10,5.3788628E+09,3836.4304,-21998.170,-554.78231,
182.96562,-1.2453980E+09,6.4588061E+08,23879920.,-10.888473,-11.421704,0.35535848,3.0403715E+10,-5.6765384E+10,-7.5706898E+09,32748.640,25873.238,-889.42853,4.2093506E+10,-9.9260336E+10,-3.8481036E+09,31875.081,13782.407,-1650.3379,1.4868086E+11,-2.9687642E+09,23542707.,235.82415,29690.874,-0.21765511,-2.4471419E+11,-3.0251702E+10,5.3488350E+09,3954.3934,-21983.495,-557.36849,
183.59062,-1.2459860E+09,6.4526380E+08,23899107.,-10.886819,-11.423313,0.35527443,3.2150413E+10,-5.5329842E+10,-7.6135889E+09,31930.897,27298.787,-697.92549,4.3808222E+10,-9.8501245E+10,-3.9366408E+09,31630.324,14333.632,-1628.6492,1.4868503E+11,-1.3652808E+09,23530973.,-82.824929,29696.857,-0.21693297,-2.4449748E+11,-3.1438403E+10,5.3186678E+09,4072.3445,-21968.234,-559.94208,
184.21562,-1.2465738E+09,6.4464689E+08,23918290.,-10.885132,-11.424899,0.35518847,3.3851391E+10,-5.3817663E+10,-7.6460316E+09,31054.878,28711.305,-502.14198,4.5509467E+10,-9.7712504E+10,-4.0239938E+09,31376.139,14880.493,-1606.4763,1.4867198E+11,2.3843413E+08,23519279.,-401.62761,29699.433,-0.21614578,-2.4427440E+11,-3.2624264E+10,5.2883620E+09,4190.2812,-21952.385,-562.50302,
184.84062,-1.2471616E+09,6.4402991E+08,23937467.,-10.883412,-11.426461,0.35510064,3.5503469E+10,-5.2229600E+10,-7.6677877E+09,30119.373,30108.926,-302.11931,4.7196734E+10,-9.6894354E+10,-4.1101366E+09,31112.601,15422.832,-1583.8258,1.4864172E+11,1.8421964E+09,23507630.,-720.54770,29698.597,-0.21529360,-2.4404495E+11,-3.3809253E+10,5.2579183E+09,4308.2011,-21935.949,-565.05123,
185.46562,-1.2477492E+09,6.4341284E+08,23956640.,-10.881658,-11.427999,0.35501096,3.7103404E+10,-5.0566511E+10,-7.6786298E+09,29123.151,31489.636,-97.909033,4.8869520E+10,-9.6047042E+10,-4.1950436E+09,30839.792,15960.492,-1560.7045,1.4859423E+11,3.4458217E+09,23496029.,-1039.5489,29694.345,-0.21437650,-2.4380914E+11,-3.4993339E+10,5.2273373E+09,4426.1018,-21918.924,-567.58664,
186.09062,-1.2483368E+09,6.4279568E+08,23975809.,-10.879872,-11.429512,0.35491945,3.8647881E+10,-4.8829366E+10,-7.6783333E+09,28064.964,32851.260,110.42546,5.0527327E+10,-9.5170826E+10,-4.2786895E+09,30557.793,16493.315,-1537.1192,1.4852952E+11,5.0491255E+09,23484478.,-1358.5949,29686.676,-0.21339452,-2.4356696E+11,-3.6176490E+10,5.1966197E+09,4543.9808,-21901.310,-570.10918,
186.71562,-1.2489243E+09,6.4217845E+08,23994972.,-10.878053,-11.430999,0.35482614,4.0133523E+10,-4.7019259E+10,-7.6666775E+09,26943.559,34191.448,322.80713,5.2169661E+10,-9.4265971E+10,-4.3610495E+09,30266.688,17021.148,-1513.0770,1.4844757E+11,6.6519231E+09,23472983.,-1677.6492,29675.585,-0.21234775,-2.4331842E+11,-3.7358674E+10,5.1657663E+09,4661.8357,-21883.107,-572.61877,
187.34062,-1.2495116E+09,6.4156114E+08,24014130.,-10.876201,-11.432459,0.35473108,4.1556881E+10,-4.5137415E+10,-7.6434463E+09,25757.685,35507.664,539.14330,5.3796033E+10,-9.3332751E+10,-4.4420991E+09,29966.565,17543.836,-1488.5850,1.4834840E+11,8.2540299E+09,23461546.,-1996.6754,29661.071,-0.21123626,-2.4306351E+11,-3.8539859E+10,5.1347777E+09,4779.6641,-21864.314,-575.11535,
187.96562,-1.2500989E+09,6.4094375E+08,24033283.,-10.874317,-11.433892,0.35463429,4.2914440E+10,-4.3185201E+10,-7.6084291E+09,24506.109,36797.168,759.32351,5.5405957E+10,-9.2371447E+10,-4.5218142E+09,29657.513,18061.228,-1463.6504,1.4823200E+11,9.8552607E+09,23450170.,-2315.6367,29643.131,-0.21006014,-2.4280224E+11,-3.9720014E+10,5.1036546E+09,4897.4634,-21844.931,-577.59883,
188.59062,-1.2506860E+09,6.4032628E+08,24052430.,-10.872400,-11.435297,0.35453581,4.4202620E+10,-4.1164137E+10,-7.5614217E+09,23187.622,38057.007,983.21708,5.6998954E+10,-9.1382350E+10,-4.6001711E+09,29339.624,18573.173,-1438.2806,1.4809839E+11,1.1455431E+10,23438860.,-2634.4967,29621.766,-0.20881948,-2.4253461E+11,-4.0899106E+10,5.0723978E+09,5015.2312,-21824.956,-580.06916,
189.21562,-1.2512731E+09,6.3970873E+08,24071572.,-10.870451,-11.436672,0.35443569,4.5417777E+10,-3.9075910E+10,-7.5022275E+09,21801.063,39283.998,1210.6705,5.8574550E+10,-9.0365758E+10,-4.6771465E+09,29012.994,19079.523,-1412.4831,1.4794755E+11,1.3054355E+10,23427619.,-2953.2184,29596.973,-0.20751439,-2.4226062E+11,-4.2077103E+10,5.0410079E+09,5132.9650,-21804.389,-582.52624,
189.84062,-1.2518601E+09,6.3909112E+08,24090709.,-10.868470,-11.438017,0.35433398,4.6556204E+10,-3.6922385E+10,-7.4306591E+09,20345.330,40474.712,1441.5047,6.0132275E+10,-8.9321976E+10,-4.7527175E+09,28677.718,19580.131,-1386.2656,1.4777951E+11,1.4651848E+10,23416450.,-3271.7653,29568.751,-0.20614496,-2.4198028E+11,-4.3253974E+10,5.0094857E+09,5250.6623,-21783.230,-584.97002,
190.46562,-1.2524469E+09,6.3847343E+08,24109841.,-10.866457,-11.439331,0.35423072,4.7614139E+10,-3.4705619E+10,-7.3465393E+09,18819.405,41625.461,1675.5116,6.1671665E+10,-8.8251320E+10,-4.8268616E+09,28333.896,20074.851,-1359.6357,1.4759428E+11,1.6247725E+10,23405356.,-3590.1003,29537.101,-0.20471130,-2.4169358E+11,-4.4429686E+10,4.9778319E+09,5368.3206,-21761.478,-587.40042,
191.09062,-1.2530336E+09,6.3785567E+08,24128966.,-10.864412,-11.440613,0.35412599,4.8587766E+10,-3.2427876E+10,-7.2497031E+09,17222.378,42732.285,1912.4511,6.3192261E+10,-8.7154110E+10,-4.8995568E+09,27981.630,20563.539,-1332.6013,1.4739186E+11,1.7841800E+10,23394342.,-3908.1867,29502.022,-0.20321355,-2.4140053E+11,-4.5604207E+10,4.9460473E+09,5485.9374,-21739.132,-589.81735,
191.71562,-1.2536203E+09,6.3723784E+08,24148086.,-10.862336,-11.441862,0.35401984,4.9473223E+10,-3.0091639E+10,-7.1399995E+09,15553.472,43790.936,2152.0474,6.4693610E+10,-8.6030676E+10,-4.9707814E+09,27621.023,21046.053,-1305.1704,1.4717227E+11,1.9433890E+10,23383410.,-4225.9875,29463.516,-0.20165181,-2.4110112E+11,-4.6777506E+10,4.9141324E+09,5603.5101,-21716.193,-592.22076,
192.34062,-1.2542068E+09,6.3661995E+08,24167200.,-10.860228,-11.443076,0.35391234,5.0266613E+10,-2.7699632E+10,-7.0172931E+09,13812.077,44796.868,2393.9848,6.6175264E+10,-8.4881356E+10,-5.0405143E+09,27252.183,21522.253,-1277.3510,1.4693553E+11,2.1023807E+10,23372564.,-4543.4656,29421.582,-0.20002622,-2.4079537E+11,-4.7949551E+10,4.8820882E+09,5721.0363,-21692.659,-594.61057,
192.96562,-1.2547932E+09,6.3600199E+08,24186309.,-10.858090,-11.444255,0.35380358,5.0964009E+10,-2.5254830E+10,-6.8814671E+09,11997.782,45745.221,2637.9042,6.7636782E+10,-8.3706494E+10,-5.1087347E+09,26875.218,21992.001,-1249.1512,1.4668165E+11,2.2611369E+10,23361808.,-4860.5842,29376.223,-0.19833691,-2.4048328E+11,-4.9120308E+10,4.8499153E+09,5838.5133,-21668.529,-596.98670,
193.59062,-1.2553794E+09,6.3538397E+08,24205411.,-10.855921,-11.445397,0.35369364,5.1561467E+10,-2.2760480E+10,-6.7324252E+09,10110.416,46630.819,2883.3979,6.9077728E+10,-8.2506442E+10,-5.1754222E+09,26490.237,22455.159,-1220.5794,1.4641066E+11,2.4196388E+10,23351144.,-5177.3061,29327.439,-0.19658402,-2.4016484E+11,-5.0289747E+10,4.8176144E+09,5955.9387,-21643.804,-599.34908,
194.21562,-1.2559656E+09,6.3476589E+08,24224508.,-10.853722,-11.446501,0.35358263,5.2055046E+10,-2.0220118E+10,-6.5700945E+09,8150.0948,47448.159,3130.0059,7.0497671E+10,-8.1281559E+10,-5.2405571E+09,26097.356,22911.593,-1191.6439,1.4612258E+11,2.5778682E+10,23340577.,-5493.5943,29275.234,-0.19476770,-2.3984006E+11,-5.1457834E+10,4.7851863E+09,6073.3098,-21618.483,-601.69764,
194.84062,-1.2565516E+09,6.3414775E+08,24243598.,-10.851493,-11.447566,0.35347064,5.2440814E+10,-1.7637585E+10,-6.3944284E+09,6117.2640,48191.411,3377.2107,7.1896190E+10,-8.0032213E+10,-5.3041198E+09,25696.688,23361.170,-1162.3532,1.4581743E+11,2.7358064E+10,23330110.,-5809.4116,29219.609,-0.19288808,-2.3950895E+11,-5.2624538E+10,4.7526318E+09,6190.6241,-21592.565,-604.03229,
195.46562,-1.2571376E+09,6.3352955E+08,24262682.,-10.849234,-11.448591,0.35335779,5.2714877E+10,-1.5017046E+10,-6.2054101E+09,4012.7574,48854.419,3624.4330,7.3272865E+10,-7.8758778E+10,-5.3660915E+09,25288.352,23803.758,-1132.7159,1.4549524E+11,2.8934350E+10,23319746.,-6124.7209,29160.567,-0.19094533,-2.3917150E+11,-5.3789826E+10,4.7199516E+09,6307.8791,-21566.050,-606.35298,
196.09062,-1.2577234E+09,6.3291130E+08,24281761.,-10.846948,-11.449574,0.35324422,5.2873398E+10,-1.2363006E+10,-6.0030556E+09,1837.8538,49430.709,3871.0263,7.4627287E+10,-7.7461633E+10,-5.4264536E+09,24872.466,24239.230,-1102.7406,1.4515604E+11,3.0507357E+10,23309489.,-6439.4850,29098.112,-0.18893960,-2.3882773E+11,-5.4953666E+10,4.6871465E+09,6425.0721,-21538.937,-608.65961,
196.71562,-1.2583090E+09,6.3229300E+08,24300833.,-10.844633,-11.450513,0.35313006,5.2912619E+10,-9.6803288E+09,-5.7874179E+09,-405.65937,49913.507,4116.2732,7.5959051E+10,-7.6141167E+10,-5.4851882E+09,24449.153,24667.457,-1072.4361,1.4479986E+11,3.2076899E+10,23299341.,-6753.6669,29032.248,-0.18687105,-2.3847762E+11,-5.6116026E+10,4.6542171E+09,6542.2005,-21511.226,-610.95213,
197.34062,-1.2588946E+09,6.3167465E+08,24319899.,-10.842292,-11.451408,0.35301547,5.2828897E+10,-6.9742522E+09,-5.5585906E+09,-2715.4184,50295.759,4359.3803,7.7267758E+10,-7.4797774E+10,-5.5422777E+09,24018.535,25088.315,-1041.8113,1.4442672E+11,3.3642794E+10,23289307.,-7067.2292,28962.978,-0.18473986,-2.3812120E+11,-5.7276874E+10,4.6211644E+09,6659.2617,-21482.916,-613.23045,
197.96562,-1.2594800E+09,6.3105625E+08,24338959.,-10.839924,-11.452256,0.35290060,5.2618733E+10,-4.2504006E+09,-5.3167124E+09,-5088.4119,50570.166,4599.4752,7.8553019E+10,-7.3431856E+10,-5.5977051E+09,23580.740,25501.681,-1010.8751,1.4403668E+11,3.5204856E+10,23279390.,-7380.1348,28890.307,-0.18254619,-2.3775845E+11,-5.8436177E+10,4.5879890E+09,6776.2531,-21454.006,-615.49449,
198.59062,-1.2600653E+09,6.3043781E+08,24358012.,-10.837531,-11.453057,0.35278566,5.2278809E+10,-1.5147983E+09,-5.0619713E+09,-7520.9065,50729.232,4835.6025,7.9814449E+10,-7.2043820E+10,-5.6514537E+09,23135.895,25907.433,-979.63653,1.4362975E+11,3.6762902E+10,23269593.,-7692.3466,28814.241,-0.18029022,-2.3738939E+11,-5.9593902E+10,4.5546918E+09,6893.1721,-21424.497,-617.74419,
199.21562,-1.2606505E+09,6.2981932E+08,24377059.,-10.835115,-11.453808,0.35267082,5.1806030E+10,1.2261212E+09,-4.7946091E+09,-10008.372,50765.315,5066.7225,8.1051671E+10,-7.0634081E+10,-5.7035075E+09,22684.128,26305.454,-948.10471,1.4320599E+11,3.8316750E+10,23259919.,-8003.8273,28734.783,-0.17797213,-2.3701401E+11,-6.0750018E+10,4.5212734E+09,7010.0160,-21394.388,-619.97947,
199.84062,-1.2612355E+09,6.2920080E+08,24396101.,-10.832676,-11.454509,0.35255630,5.1197568E+10,3.9655097E+09,-4.5149261E+09,-12545.404,50670.707,5291.7095,8.2264314E+10,-6.9203059E+10,-5.7538509E+09,22225.573,26695.626,-916.28884,1.4276542E+11,3.9866216E+10,23250373.,-8314.5399,28651.941,-0.17559214,-2.3663233E+11,-6.1904492E+10,4.4877347E+09,7126.7821,-21363.678,-622.20026,
200.46562,-1.2618204E+09,6.2858224E+08,24415136.,-10.830215,-11.455157,0.35244232,5.0450914E+10,6.6961029E+09,-4.2232856E+09,-15125.655,50437.720,5509.3530,8.3452015E+10,-6.7751182E+10,-5.8024688E+09,21760.363,27077.835,-884.19820,1.4230810E+11,4.1411117E+10,23240956.,-8624.4471,28565.720,-0.17315043,-2.3624435E+11,-6.3057292E+10,4.4540765E+09,7243.4679,-21332.366,-624.40647,
201.09062,-1.2624051E+09,6.2796364E+08,24434164.,-10.827736,-11.455751,0.35232912,4.9563926E+10,9.4102241E+09,-3.9201186E+09,-17741.766,50058.792,5718.3600,8.4614419E+10,-6.6278882E+10,-5.8493466E+09,21288.633,27451.969,-851.84215,1.4183406E+11,4.2951272E+10,23231673.,-8933.5118,28476.128,-0.17064722,-2.3585007E+11,-6.4208384E+10,4.4202996E+09,7360.0706,-21300.453,-626.59803,
