NUM_BODIES
3

NUM_STEPS
10000

NAMES
Body1
Body2
Body3

MASSES
1
1
1

RADII
0.1
0.1
0.1

TRAJECTORIES
Step No,Body1x,Body1y,Body1z,Body1vx,Body1vy,Body1vz,Body2x,Body2y,Body2z,Body2vx,Body2vy,Body2vz,Body3x,Body3y,Body3z,Body3vx,Body3vy,Body3vz,
3070.0000,-0.28091274,0.24260059,0.00000000,-0.69092745,0.44377495,0.00000000,1.9424110,0.78977670,0.00000000,0.30006931,-0.26726963,0.00000000,-1.6216405,-1.0767969,0.00000000,0.39244153,-0.17590133,0.00000000,
3071.0000,-0.28782119,0.24704601,0.00000000,-0.69109128,0.44223876,0.00000000,1.9454237,0.78710767,0.00000000,0.29767935,-0.26800293,0.00000000,-1.6177289,-1.0785674,0.00000000,0.39499815,-0.17361655,0.00000000,
3072.0000,-0.29473127,0.25147621,0.00000000,-0.69126034,0.44067217,0.00000000,1.9484123,0.78443126,0.00000000,0.29530000,-0.26872592,0.00000000,-1.6137917,-1.0803150,0.00000000,0.39754926,-0.17131176,0.00000000,
3073.0000,-0.30164300,0.25589090,0.00000000,-0.69143436,0.43907536,0.00000000,1.9513772,0.78174757,0.00000000,0.29293121,-0.26943879,0.00000000,-1.6098289,-1.0820398,0.00000000,0.40009464,-0.16898693,0.00000000,
3074.0000,-0.30855645,0.26028978,0.00000000,-0.69161306,0.43744848,0.00000000,1.9543183,0.77905670,0.00000000,0.29057291,-0.27014173,0.00000000,-1.6058407,-1.0837414,0.00000000,0.40263407,-0.16664205,0.00000000,
3075.0000,-0.31547167,0.26467253,0.00000000,-0.69179615,0.43579170,0.00000000,1.9572358,0.77635875,0.00000000,0.28822506,-0.27083492,0.00000000,-1.6018270,-1.0854196,0.00000000,0.40516733,-0.16427711,0.00000000,
3076.0000,-0.32238870,0.26903886,0.00000000,-0.69198336,0.43410520,0.00000000,1.9601297,0.77365382,0.00000000,0.28588759,-0.27151854,0.00000000,-1.5977880,-1.0870743,0.00000000,0.40769417,-0.16189209,0.00000000,
3077.0000,-0.32930758,0.27338848,0.00000000,-0.69217439,0.43238914,0.00000000,1.9630002,0.77094201,0.00000000,0.28356045,-0.27219277,0.00000000,-1.5937236,-1.0887052,0.00000000,0.41021439,-0.15948699,0.00000000,
3078.0000,-0.33622835,0.27772108,0.00000000,-0.69236898,0.43064370,0.00000000,1.9658474,0.76822341,0.00000000,0.28124358,-0.27285779,0.00000000,-1.5896340,-1.0903122,0.00000000,0.41272775,-0.15706180,0.00000000,
3079.0000,-0.34315105,0.28203638,0.00000000,-0.69256681,0.42886905,0.00000000,1.9686714,0.76549812,0.00000000,0.27893691,-0.27351376,0.00000000,-1.5855193,-1.0918951,0.00000000,0.41523402,-0.15461651,0.00000000,
3080.0000,-0.35007572,0.28633407,0.00000000,-0.69276761,0.42706536,0.00000000,1.9714722,0.76276622,0.00000000,0.27664038,-0.27416087,0.00000000,-1.5813794,-1.0934535,0.00000000,0.41773297,-0.15215115,0.00000000,
3081.0000,-0.35700238,0.29061387,0.00000000,-0.69297108,0.42523280,0.00000000,1.9742501,0.76002780,0.00000000,0.27435393,-0.27479927,0.00000000,-1.5772146,-1.0949875,0.00000000,0.42022437,-0.14966570,0.00000000,
3082.0000,-0.36393106,0.29487549,0.00000000,-0.69317692,0.42337155,0.00000000,1.9770050,0.75728296,0.00000000,0.27207750,-0.27542914,0.00000000,-1.5730247,-1.0964966,0.00000000,0.42270800,-0.14716018,0.00000000,
3083.0000,-0.37086179,0.29911864,0.00000000,-0.69338485,0.42148179,0.00000000,1.9797371,0.75453178,0.00000000,0.26981101,-0.27605064,0.00000000,-1.5688100,-1.0979809,0.00000000,0.42518362,-0.14463460,0.00000000,
3084.0000,-0.37779459,0.30334304,0.00000000,-0.69359455,0.41956369,0.00000000,1.9824465,0.75177435,0.00000000,0.26755440,-0.27666393,0.00000000,-1.5645705,-1.0994399,0.00000000,0.42765100,-0.14208898,0.00000000,
3085.0000,-0.38472948,0.30754839,0.00000000,-0.69380574,0.41761742,0.00000000,1.9851333,0.74901074,0.00000000,0.26530761,-0.27726917,0.00000000,-1.5603063,-1.1008736,0.00000000,0.43010990,-0.13952333,0.00000000,
3086.0000,-0.39166648,0.31173442,0.00000000,-0.69401811,0.41564318,0.00000000,1.9877976,0.74624103,0.00000000,0.26307056,-0.27786651,0.00000000,-1.5560175,-1.1022818,0.00000000,0.43256010,-0.13693768,0.00000000,
3087.0000,-0.39860559,0.31590085,0.00000000,-0.69423136,0.41364114,0.00000000,1.9904394,0.74346532,0.00000000,0.26084319,-0.27845612,0.00000000,-1.5517041,-1.1036642,0.00000000,0.43500137,-0.13433206,0.00000000,
3088.0000,-0.40554684,0.32004740,0.00000000,-0.69444519,0.41161148,0.00000000,1.9930589,0.74068367,0.00000000,0.25862542,-0.27903814,0.00000000,-1.5473662,-1.1050206,0.00000000,0.43743346,-0.13170649,0.00000000,
3089.0000,-0.41249022,0.32417378,0.00000000,-0.69465928,0.40955438,0.00000000,1.9956562,0.73789617,0.00000000,0.25641719,-0.27961272,0.00000000,-1.5430040,-1.1063509,0.00000000,0.43985614,-0.12906101,0.00000000,
3090.0000,-0.41943574,0.32827974,0.00000000,-0.69487335,0.40747003,0.00000000,1.9982314,0.73510288,0.00000000,0.25421841,-0.28018001,0.00000000,-1.5386175,-1.1076548,0.00000000,0.44226919,-0.12639566,0.00000000,
3091.0000,-0.42638340,0.33236498,0.00000000,-0.69508707,0.40535861,0.00000000,2.0007845,0.73230388,0.00000000,0.25202902,-0.28074016,0.00000000,-1.5342069,-1.1089322,0.00000000,0.44467237,-0.12371047,0.00000000,
3092.0000,-0.43333321,0.33642925,0.00000000,-0.69530015,0.40322032,0.00000000,2.0033157,0.72949925,0.00000000,0.24984895,-0.28129332,0.00000000,-1.5297721,-1.1101828,0.00000000,0.44706544,-0.12100549,0.00000000,
3093.0000,-0.44028515,0.34047226,0.00000000,-0.69551228,0.40105533,0.00000000,2.0058251,0.72668905,0.00000000,0.24767811,-0.28183961,0.00000000,-1.5253134,-1.1114065,0.00000000,0.44944817,-0.11828077,0.00000000,
3094.0000,-0.44723922,0.34449376,0.00000000,-0.69572314,0.39886384,0.00000000,2.0083126,0.72387335,0.00000000,0.24551644,-0.28237919,0.00000000,-1.5208307,-1.1126030,0.00000000,0.45182033,-0.11553636,0.00000000,
3095.0000,-0.45419540,0.34849347,0.00000000,-0.69593244,0.39664605,0.00000000,2.0107786,0.72105223,0.00000000,0.24336386,-0.28291219,0.00000000,-1.5163243,-1.1137722,0.00000000,0.45418169,-0.11277231,0.00000000,
3096.0000,-0.46115369,0.35247114,0.00000000,-0.69613985,0.39440213,0.00000000,2.0132229,0.71822574,0.00000000,0.24122029,-0.28343874,0.00000000,-1.5117943,-1.1149138,0.00000000,0.45653200,-0.10998868,0.00000000,
3097.0000,-0.46811406,0.35642650,0.00000000,-0.69634507,0.39213229,0.00000000,2.0156458,0.71539396,0.00000000,0.23908566,-0.28395898,0.00000000,-1.5072407,-1.1160277,0.00000000,0.45887105,-0.10718553,0.00000000,
3098.0000,-0.47507649,0.36035929,0.00000000,-0.69654779,0.38983673,0.00000000,2.0180473,0.71255694,0.00000000,0.23695988,-0.28447304,0.00000000,-1.5026636,-1.1171137,0.00000000,0.46119859,-0.10436294,0.00000000,
3099.0000,-0.48204097,0.36426925,0.00000000,-0.69674771,0.38751564,0.00000000,2.0204275,0.70971475,0.00000000,0.23484289,-0.28498104,0.00000000,-1.4980632,-1.1181715,0.00000000,0.46351440,-0.10152096,0.00000000,
3100.0000,-0.48900746,0.36815613,0.00000000,-0.69694450,0.38516922,0.00000000,2.0227865,0.70686746,0.00000000,0.23273459,-0.28548313,0.00000000,-1.4934396,-1.1192010,0.00000000,0.46581824,-0.098659673,0.00000000,
3101.0000,-0.49597593,0.37201967,0.00000000,-0.69713787,0.38279766,0.00000000,2.0251243,0.70401511,0.00000000,0.23063492,-0.28597941,0.00000000,-1.4887928,-1.1202020,0.00000000,0.46810988,-0.095779152,0.00000000,
3102.0000,-0.50294636,0.37585961,0.00000000,-0.69732749,0.38040119,0.00000000,2.0274411,0.70115777,0.00000000,0.22854380,-0.28647002,0.00000000,-1.4841231,-1.1211743,0.00000000,0.47038909,-0.092879478,0.00000000,
3103.0000,-0.50991871,0.37967572,0.00000000,-0.69751307,0.37797998,0.00000000,2.0297370,0.69829550,0.00000000,0.22646114,-0.28695508,0.00000000,-1.4794306,-1.1221177,0.00000000,0.47265564,-0.089960734,0.00000000,
3104.0000,-0.51689293,0.38346774,0.00000000,-0.69769429,0.37553427,0.00000000,2.0320119,0.69542835,0.00000000,0.22438686,-0.28743470,0.00000000,-1.4747153,-1.1230320,0.00000000,0.47490930,-0.087023006,0.00000000,
3105.0000,-0.52386899,0.38723542,0.00000000,-0.69787084,0.37306424,0.00000000,2.0342661,0.69255637,0.00000000,0.22232088,-0.28790901,0.00000000,-1.4699774,-1.1239170,0.00000000,0.47714985,-0.084066387,0.00000000,
3106.0000,-0.53084683,0.39097852,0.00000000,-0.69804241,0.37057011,0.00000000,2.0364996,0.68967963,0.00000000,0.22026313,-0.28837811,0.00000000,-1.4652170,-1.1247725,0.00000000,0.47937706,-0.081090970,0.00000000,
3107.0000,-0.53782642,0.39469681,0.00000000,-0.69820870,0.36805209,0.00000000,2.0387125,0.68679817,0.00000000,0.21821351,-0.28884213,0.00000000,-1.4604343,-1.1255984,0.00000000,0.48159069,-0.078096852,0.00000000,
3108.0000,-0.54480770,0.39839002,0.00000000,-0.69836940,0.36551040,0.00000000,2.0409049,0.68391205,0.00000000,0.21617196,-0.28930118,0.00000000,-1.4556294,-1.1263944,0.00000000,0.48379053,-0.075084136,0.00000000,
3109.0000,-0.55179062,0.40205794,0.00000000,-0.69852420,0.36294525,0.00000000,2.0430768,0.68102131,0.00000000,0.21413839,-0.28975536,0.00000000,-1.4508025,-1.1271604,0.00000000,0.48597635,-0.072052926,0.00000000,
3110.0000,-0.55877512,0.40570033,0.00000000,-0.69867279,0.36035685,0.00000000,2.0452283,0.67812601,0.00000000,0.21211271,-0.29020479,0.00000000,-1.4459536,-1.1278962,0.00000000,0.48814792,-0.069003331,0.00000000,
3111.0000,-0.56576113,0.40931695,0.00000000,-0.69881487,0.35774543,0.00000000,2.0473595,0.67522618,0.00000000,0.21009484,-0.29064957,0.00000000,-1.4410829,-1.1286015,0.00000000,0.49030503,-0.065935464,0.00000000,
3112.0000,-0.57274860,0.41290756,0.00000000,-0.69895014,0.35511120,0.00000000,2.0494705,0.67232189,0.00000000,0.20808471,-0.29108981,0.00000000,-1.4361905,-1.1292763,0.00000000,0.49244745,-0.062849439,0.00000000,
3113.0000,-0.57973745,0.41647195,0.00000000,-0.69907829,0.35245438,0.00000000,2.0515614,0.66941317,0.00000000,0.20608222,-0.29152561,0.00000000,-1.4312767,-1.1299203,0.00000000,0.49457496,-0.059745375,0.00000000,
3114.0000,-0.58672763,0.42000988,0.00000000,-0.69919902,0.34977521,0.00000000,2.0536322,0.66650008,0.00000000,0.20408729,-0.29195708,0.00000000,-1.4263415,-1.1305334,0.00000000,0.49668734,-0.056623397,0.00000000,
3115.0000,-0.59371905,0.42352113,0.00000000,-0.69931203,0.34707390,0.00000000,2.0556830,0.66358264,0.00000000,0.20209985,-0.29238431,0.00000000,-1.4213851,-1.1311153,0.00000000,0.49878439,-0.053483630,0.00000000,
3116.0000,-0.60071164,0.42700548,0.00000000,-0.69941701,0.34435069,0.00000000,2.0577139,0.66066092,0.00000000,0.20011981,-0.29280741,0.00000000,-1.4164077,-1.1316659,0.00000000,0.50086587,-0.050326203,0.00000000,
3117.0000,-0.60770532,0.43046270,0.00000000,-0.69951368,0.34160580,0.00000000,2.0597249,0.65773494,0.00000000,0.19814708,-0.29322647,0.00000000,-1.4114094,-1.1321850,0.00000000,0.50293158,-0.047151251,0.00000000,
3118.0000,-0.61470001,0.43389258,0.00000000,-0.69960173,0.33883946,0.00000000,2.0617162,0.65480476,0.00000000,0.19618159,-0.29364158,0.00000000,-1.4063903,-1.1326725,0.00000000,0.50498131,-0.043958909,0.00000000,
3119.0000,-0.62169563,0.43729491,0.00000000,-0.69968087,0.33605192,0.00000000,2.0636878,0.65187040,0.00000000,0.19422324,-0.29405285,0.00000000,-1.4013507,-1.1331281,0.00000000,0.50701484,-0.040749318,0.00000000,
3120.0000,-0.62869208,0.44066946,0.00000000,-0.69975080,0.33324340,0.00000000,2.0656398,0.64893191,0.00000000,0.19227195,-0.29446036,0.00000000,-1.3962906,-1.1335517,0.00000000,0.50903196,-0.037522622,0.00000000,
3121.0000,-0.63568929,0.44401603,0.00000000,-0.69981124,0.33041414,0.00000000,2.0675723,0.64598933,0.00000000,0.19032764,-0.29486421,0.00000000,-1.3912103,-1.1339432,0.00000000,0.51103247,-0.034278968,0.00000000,
3122.0000,-0.64268714,0.44733442,0.00000000,-0.69986188,0.32756438,0.00000000,2.0694852,0.64304269,0.00000000,0.18839023,-0.29526449,0.00000000,-1.3861099,-1.1343023,0.00000000,0.51301616,-0.031018506,0.00000000,
3123.0000,-0.64968555,0.45062440,0.00000000,-0.69990245,0.32469436,0.00000000,2.0713788,0.64009203,0.00000000,0.18645963,-0.29566127,0.00000000,-1.3809896,-1.1346288,0.00000000,0.51498283,-0.027741390,0.00000000,
3124.0000,-0.65668442,0.45388579,0.00000000,-0.69993265,0.32180433,0.00000000,2.0732530,0.63713738,0.00000000,0.18453575,-0.29605466,0.00000000,-1.3758495,-1.1349227,0.00000000,0.51693227,-0.024447777,0.00000000,
3125.0000,-0.66368364,0.45711838,0.00000000,-0.69995220,0.31889453,0.00000000,2.0751079,0.63417879,0.00000000,0.18261852,-0.29644474,0.00000000,-1.3706898,-1.1351837,0.00000000,0.51886429,-0.021137827,0.00000000,
3126.0000,-0.67068311,0.46032196,0.00000000,-0.69996081,0.31596520,0.00000000,2.0769437,0.63121628,0.00000000,0.18070784,-0.29683158,0.00000000,-1.3655108,-1.1354117,0.00000000,0.52077868,-0.017811705,0.00000000,
3127.0000,-0.67768273,0.46349635,0.00000000,-0.69995822,0.31301660,0.00000000,2.0787603,0.62824988,0.00000000,0.17880364,-0.29721528,0.00000000,-1.3603125,-1.1356065,0.00000000,0.52267526,-0.014469578,0.00000000,
3128.0000,-0.68468237,0.46664135,0.00000000,-0.69994412,0.31004898,0.00000000,2.0805578,0.62527963,0.00000000,0.17690583,-0.29759591,0.00000000,-1.3550951,-1.1357680,0.00000000,0.52455383,-0.011111615,0.00000000,
3129.0000,-0.69168194,0.46975676,0.00000000,-0.69991826,0.30706258,0.00000000,2.0823363,0.62230557,0.00000000,0.17501432,-0.29797356,0.00000000,-1.3498589,-1.1358960,0.00000000,0.52641420,-0.0077379913,0.00000000,
3130.0000,-0.69868130,0.47284241,0.00000000,-0.69988035,0.30405768,0.00000000,2.0840959,0.61932771,0.00000000,0.17312903,-0.29834830,0.00000000,-1.3446039,-1.1359903,0.00000000,0.52825617,-0.0043488826,0.00000000,
3131.0000,-0.70568035,0.47589810,0.00000000,-0.69983012,0.30103451,0.00000000,2.0858366,0.61634608,0.00000000,0.17124988,-0.29872021,0.00000000,-1.3393305,-1.1360508,0.00000000,0.53007956,-0.00094446909,0.00000000,
3132.0000,-0.71267896,0.47892364,0.00000000,-0.69976730,0.29799334,0.00000000,2.0875585,0.61336073,0.00000000,0.16937678,-0.29908937,0.00000000,-1.3340387,-1.1360773,0.00000000,0.53188420,0.0024750661,0.00000000,
3133.0000,-0.71967701,0.48191886,0.00000000,-0.69969163,0.29493442,0.00000000,2.0892616,0.61037167,0.00000000,0.16750964,-0.29945585,0.00000000,-1.3287288,-1.1360697,0.00000000,0.53366989,0.0059095367,0.00000000,
3134.0000,-0.72667436,0.48488359,0.00000000,-0.69960283,0.29185803,0.00000000,2.0909460,0.60737893,0.00000000,0.16564839,-0.29981973,0.00000000,-1.3234010,-1.1360279,0.00000000,0.53543645,0.0093587535,0.00000000,
3135.0000,-0.73367089,0.48781763,0.00000000,-0.69950065,0.28876443,0.00000000,2.0926117,0.60438254,0.00000000,0.16379293,-0.30018107,0.00000000,-1.3180553,-1.1359516,0.00000000,0.53718372,0.012822524,0.00000000,
3136.0000,-0.74066647,0.49072082,0.00000000,-0.69938483,0.28565387,0.00000000,2.0942589,0.60138253,0.00000000,0.16194319,-0.30053995,0.00000000,-1.3126921,-1.1358408,0.00000000,0.53891151,0.016300653,0.00000000,
3137.0000,-0.74766096,0.49359299,0.00000000,-0.69925511,0.28252663,0.00000000,2.0958876,0.59837891,0.00000000,0.16009907,-0.30089644,0.00000000,-1.3073116,-1.1356952,0.00000000,0.54061966,0.019792942,0.00000000,
3138.0000,-0.75465422,0.49643397,0.00000000,-0.69911123,0.27938298,0.00000000,2.0974977,0.59537172,0.00000000,0.15826050,-0.30125061,0.00000000,-1.3019138,-1.1355148,0.00000000,0.54230799,0.023299190,0.00000000,
3139.0000,-0.76164612,0.49924360,0.00000000,-0.69895295,0.27622318,0.00000000,2.0990895,0.59236098,0.00000000,0.15642738,-0.30160253,0.00000000,-1.2964991,-1.1352994,0.00000000,0.54397635,0.026819193,0.00000000,
3140.0000,-0.76863651,0.50202171,0.00000000,-0.69878001,0.27304752,0.00000000,2.1006629,0.58934670,0.00000000,0.15459965,-0.30195225,0.00000000,-1.2910676,-1.1350489,0.00000000,0.54562456,0.030352743,0.00000000,
3141.0000,-0.77562524,0.50476813,0.00000000,-0.69859216,0.26985626,0.00000000,2.1022180,0.58632892,0.00000000,0.15277720,-0.30229985,0.00000000,-1.2856195,-1.1347631,0.00000000,0.54725247,0.033899630,0.00000000,
3142.0000,-0.78261217,0.50748273,0.00000000,-0.69838918,0.26664968,0.00000000,2.1037549,0.58330765,0.00000000,0.15095996,-0.30264540,0.00000000,-1.2801550,-1.1344419,0.00000000,0.54885992,0.037459643,0.00000000,
3143.0000,-0.78959714,0.51016533,0.00000000,-0.69817081,0.26342807,0.00000000,2.1052736,0.58028291,0.00000000,0.14914784,-0.30298895,0.00000000,-1.2746743,-1.1340851,0.00000000,0.55044675,0.041032564,0.00000000,
3144.0000,-0.79658001,0.51281579,0.00000000,-0.69793681,0.26019169,0.00000000,2.1067741,0.57725473,0.00000000,0.14734076,-0.30333057,0.00000000,-1.2691777,-1.1336927,0.00000000,0.55201282,0.044618178,0.00000000,
3145.0000,-0.80356062,0.51543396,0.00000000,-0.69768696,0.25694083,0.00000000,2.1082565,0.57422313,0.00000000,0.14553864,-0.30367031,0.00000000,-1.2636653,-1.1332645,0.00000000,0.55355798,0.048216261,0.00000000,
3146.0000,-0.81053882,0.51801969,0.00000000,-0.69742103,0.25367577,0.00000000,2.1097209,0.57118812,0.00000000,0.14374138,-0.30400825,0.00000000,-1.2581373,-1.1328004,0.00000000,0.55508207,0.051826591,0.00000000,
3147.0000,-0.81751443,0.52057284,0.00000000,-0.69713878,0.25039680,0.00000000,2.1111672,0.56814972,0.00000000,0.14194891,-0.30434443,0.00000000,-1.2525940,-1.1323002,0.00000000,0.55658497,0.055448942,0.00000000,
3148.0000,-0.82448730,0.52309327,0.00000000,-0.69683999,0.24710420,0.00000000,2.1125957,0.56510795,0.00000000,0.14016115,-0.30467891,0.00000000,-1.2470356,-1.1317639,0.00000000,0.55806653,0.059083084,0.00000000,
3149.0000,-0.83145727,0.52558084,0.00000000,-0.69652445,0.24379826,0.00000000,2.1140062,0.56206282,0.00000000,0.13837800,-0.30501176,0.00000000,-1.2414622,-1.1311913,0.00000000,0.55952662,0.062728788,0.00000000,
3150.0000,-0.83842417,0.52803541,0.00000000,-0.69619193,0.24047927,0.00000000,2.1153989,0.55901436,0.00000000,0.13659939,-0.30534303,0.00000000,-1.2358742,-1.1305823,0.00000000,0.56096510,0.066385818,0.00000000,
3151.0000,-0.84538783,0.53045686,0.00000000,-0.69584221,0.23714753,0.00000000,2.1167737,0.55596258,0.00000000,0.13482523,-0.30567277,0.00000000,-1.2302716,-1.1299367,0.00000000,0.56238184,0.070053939,0.00000000,
3152.0000,-0.85234808,0.53284506,0.00000000,-0.69547510,0.23380331,0.00000000,2.1181308,0.55290750,0.00000000,0.13305544,-0.30600104,0.00000000,-1.2246548,-1.1292546,0.00000000,0.56377673,0.073732913,0.00000000,
3153.0000,-0.85930475,0.53519987,0.00000000,-0.69509038,0.23044692,0.00000000,2.1194702,0.54984912,0.00000000,0.13128993,-0.30632789,0.00000000,-1.2190239,-1.1285357,0.00000000,0.56514964,0.077422499,0.00000000,
3154.0000,-0.86625766,0.53752118,0.00000000,-0.69468785,0.22707864,0.00000000,2.1207919,0.54678747,0.00000000,0.12952862,-0.30665337,0.00000000,-1.2133791,-1.1277800,0.00000000,0.56650044,0.081122453,0.00000000,
3155.0000,-0.87320663,0.53980887,0.00000000,-0.69426731,0.22369878,0.00000000,2.1220960,0.54372256,0.00000000,0.12777143,-0.30697754,0.00000000,-1.2077208,-1.1269873,0.00000000,0.56782903,0.084832530,0.00000000,
3156.0000,-0.88015149,0.54206281,0.00000000,-0.69382856,0.22030764,0.00000000,2.1233825,0.54065440,0.00000000,0.12601827,-0.30730044,0.00000000,-1.2020490,-1.1261575,0.00000000,0.56913530,0.088552483,0.00000000,
3157.0000,-0.88709205,0.54428290,0.00000000,-0.69337141,0.21690551,0.00000000,2.1246514,0.53758301,0.00000000,0.12426907,-0.30762212,0.00000000,-1.1963641,-1.1252907,0.00000000,0.57041913,0.092282063,0.00000000,
3158.0000,-0.89402813,0.54646902,0.00000000,-0.69289566,0.21349268,0.00000000,2.1259028,0.53450839,0.00000000,0.12252373,-0.30794264,0.00000000,-1.1906662,-1.1243865,0.00000000,0.57168043,0.096021016,0.00000000,
3159.0000,-0.90095956,0.54862106,0.00000000,-0.69240115,0.21006947,0.00000000,2.1271368,0.53143056,0.00000000,0.12078218,-0.30826204,0.00000000,-1.1849556,-1.1234450,0.00000000,0.57291909,0.099769090,0.00000000,
3160.0000,-0.90788613,0.55073892,0.00000000,-0.69188767,0.20663618,0.00000000,2.1283533,0.52834953,0.00000000,0.11904432,-0.30858037,0.00000000,-1.1792325,-1.1224661,0.00000000,0.57413501,0.10352603,0.00000000,
3161.0000,-0.91480766,0.55282250,0.00000000,-0.69135507,0.20319310,0.00000000,2.1295524,0.52526532,0.00000000,0.11731009,-0.30889767,0.00000000,-1.1734971,-1.1214497,0.00000000,0.57532812,0.10729157,0.00000000,
3162.0000,-0.92172396,0.55487170,0.00000000,-0.69080315,0.19974054,0.00000000,2.1307342,0.52217793,0.00000000,0.11557939,-0.30921399,0.00000000,-1.1677497,-1.1203956,0.00000000,0.57649830,0.11106547,0.00000000,
3163.0000,-0.92863484,0.55688641,0.00000000,-0.69023176,0.19627881,0.00000000,2.1318986,0.51908736,0.00000000,0.11385215,-0.30952937,0.00000000,-1.1619905,-1.1193039,0.00000000,0.57764549,0.11484744,0.00000000,
3164.0000,-0.93554010,0.55886655,0.00000000,-0.68964072,0.19280822,0.00000000,2.1330457,0.51599364,0.00000000,0.11212827,-0.30984386,0.00000000,-1.1562197,-1.1181743,0.00000000,0.57876959,0.11863724,0.00000000,
3165.0000,-0.94243956,0.56081203,0.00000000,-0.68902987,0.18932906,0.00000000,2.1341756,0.51289677,0.00000000,0.11040769,-0.31015750,0.00000000,-1.1504375,-1.1170070,0.00000000,0.57987053,0.12243460,0.00000000,
3166.0000,-0.94933300,0.56272276,0.00000000,-0.68839906,0.18584166,0.00000000,2.1352883,0.50979677,0.00000000,0.10869030,-0.31047034,0.00000000,-1.1446442,-1.1158016,0.00000000,0.58094825,0.12623925,0.00000000,
3167.0000,-0.95622024,0.56459866,0.00000000,-0.68774813,0.18234631,0.00000000,2.1363837,0.50669362,0.00000000,0.10697604,-0.31078241,0.00000000,-1.1388400,-1.1145583,0.00000000,0.58200266,0.13005092,0.00000000,
3168.0000,-0.96310107,0.56643964,0.00000000,-0.68707693,0.17884334,0.00000000,2.1374621,0.50358736,0.00000000,0.10526482,-0.31109375,0.00000000,-1.1330251,-1.1132769,0.00000000,0.58303370,0.13386934,0.00000000,
3169.0000,-0.96997528,0.56824562,0.00000000,-0.68638532,0.17533304,0.00000000,2.1385233,0.50047797,0.00000000,0.10355656,-0.31140440,0.00000000,-1.1271998,-1.1119573,0.00000000,0.58404132,0.13769425,0.00000000,
3170.0000,-0.97684269,0.57001654,0.00000000,-0.68567315,0.17181574,0.00000000,2.1395673,0.49736548,0.00000000,0.10185117,-0.31171441,0.00000000,-1.1213643,-1.1105995,0.00000000,0.58502545,0.14152536,0.00000000,
3171.0000,-0.98370308,0.57175232,0.00000000,-0.68494028,0.16829174,0.00000000,2.1405944,0.49424989,0.00000000,0.10014857,-0.31202382,0.00000000,-1.1155189,-1.1092034,0.00000000,0.58598604,0.14536240,0.00000000,
3172.0000,-0.99055624,0.57345290,0.00000000,-0.68418658,0.16476135,0.00000000,2.1416044,0.49113119,0.00000000,0.098448679,-0.31233265,0.00000000,-1.1096637,-1.1077690,0.00000000,0.58692304,0.14920511,0.00000000,
3173.0000,-0.99740197,0.57511819,0.00000000,-0.68341193,0.16122490,0.00000000,2.1425973,0.48800941,0.00000000,0.096751417,-0.31264094,0.00000000,-1.1037991,-1.1062962,0.00000000,0.58783641,0.15305319,0.00000000,
3174.0000,-1.0042401,0.57674816,0.00000000,-0.68261619,0.15768269,0.00000000,2.1435733,0.48488454,0.00000000,0.095056700,-0.31294874,0.00000000,-1.0979251,-1.1047849,0.00000000,0.58872611,0.15690638,0.00000000,
3175.0000,-1.0110703,0.57834273,0.00000000,-0.68179924,0.15413505,0.00000000,2.1445323,0.48175659,0.00000000,0.093364446,-0.31325608,0.00000000,-1.0920422,-1.1032351,0.00000000,0.58959209,0.16076438,0.00000000,
3176.0000,-1.0178925,0.57990184,0.00000000,-0.68096098,0.15058227,0.00000000,2.1454744,0.47862557,0.00000000,0.091674571,-0.31356299,0.00000000,-1.0861505,-1.1016468,0.00000000,0.59043433,0.16462693,0.00000000,
3177.0000,-1.0247064,0.58142546,0.00000000,-0.68010127,0.14702469,0.00000000,2.1463996,0.47549147,0.00000000,0.089986995,-0.31386951,0.00000000,-1.0802503,-1.1000198,0.00000000,0.59125280,0.16849374,0.00000000,
3178.0000,-1.0315118,0.58291352,0.00000000,-0.67922002,0.14346262,0.00000000,2.1473079,0.47235431,0.00000000,0.088301634,-0.31417567,0.00000000,-1.0743417,-1.0983542,0.00000000,0.59204747,0.17236453,0.00000000,
3179.0000,-1.0383085,0.58436598,0.00000000,-0.67831712,0.13989637,0.00000000,2.1481994,0.46921408,0.00000000,0.086618406,-0.31448150,0.00000000,-1.0684251,-1.0966500,0.00000000,0.59281833,0.17623901,0.00000000,
3180.0000,-1.0450963,0.58578280,0.00000000,-0.67739247,0.13632625,0.00000000,2.1490739,0.46607079,0.00000000,0.084937230,-0.31478703,0.00000000,-1.0625007,-1.0949069,0.00000000,0.59356535,0.18011691,0.00000000,
3181.0000,-1.0518749,0.58716394,0.00000000,-0.67644598,0.13275260,0.00000000,2.1499317,0.46292445,0.00000000,0.083258022,-0.31509231,0.00000000,-1.0565686,-1.0931252,0.00000000,0.59428853,0.18399792,0.00000000,
3182.0000,-1.0586442,0.58850935,0.00000000,-0.67547755,0.12917572,0.00000000,2.1507727,0.45977505,0.00000000,0.081580700,-0.31539735,0.00000000,-1.0506293,-1.0913046,0.00000000,0.59498787,0.18788177,0.00000000,
3183.0000,-1.0654039,0.58981901,0.00000000,-0.67448710,0.12559593,0.00000000,2.1515969,0.45662261,0.00000000,0.079905183,-0.31570219,0.00000000,-1.0446828,-1.0894452,0.00000000,0.59566335,0.19176817,0.00000000,
