NUM_BODIES
5

NAMES
Sun
Mercury
Venus
Earth
Mars

MASSES
1.9885e+30
3.3011e+23
4.8675e+24
5.9724e+24
6.4171e+23

RADII
6.95508e+08
2.4397e+07
6.0518e+07
6.371e+06
3.3962e+07

TRAJECTORIES
Step No,Sunx,Suny,Sunz,Sunvx,Sunvy,Sunvz,Mercuryx,Mercuryy,Mercuryz,Mercuryvx,Mercuryvy,Mercuryvz,Venusx,Venusy,Venusz,Venusvx,Venusvy,Venusvz,Earthx,Earthy,Earthz,Earthvx,Earthvy,Earthvz,Marsx,Marsy,Marsz,Marsvx,Marsvy,Marsvz,
91.000000,-1.1597542E+09,7.3462172E+08,21094667.,-10.830945,-11.227540,0.34903032,-1.2339460E+11,-2.6201954E+10,9.0325820E+09,-4635.7390,-29546.950,-1988.9748,-9.4648170E+10,7.4661063E+10,6.4304165E+09,-22872.236,-25089.398,975.40881,54095292.,-1.5514841E+11,24109044.,29306.017,-576.15182,0.29054657,-2.1103733E+11,1.3595873E+11,8.0033071E+09,-12302.279,-18323.306,-81.877907,
91.500000,-1.1602220E+09,7.3413669E+08,21109744.,-10.831794,-11.227635,0.34908852,-1.2360254E+11,-2.7480050E+10,8.9472269E+09,-4279.4352,-29470.234,-2015.3897,-9.5643041E+10,7.3582616E+10,6.4730203E+09,-22558.273,-25340.819,953.84105,1.3201411E+09,-1.5517839E+11,24121694.,29305.137,-340.16556,0.28602294,-2.1157046E+11,1.3516824E+11,7.9998334E+09,-12225.166,-18373.198,-84.815065,
92.000000,-1.1606900E+09,7.3365166E+08,21124823.,-10.832644,-11.227741,0.34914682,-1.2379503E+11,-2.8754892E+10,8.8607189E+09,-3926.5596,-29390.699,-2041.2598,-9.6624401E+10,7.2493214E+10,6.5146941E+09,-22241.903,-25587.859,932.19451,2.5861903E+09,-1.5519818E+11,24134148.,29302.342,-104.32881,0.28150675,-2.1210025E+11,1.3437559E+11,7.9962328E+09,-12147.877,-18422.788,-87.750197,
92.500000,-1.1611579E+09,7.3316662E+08,21139905.,-10.833493,-11.227858,0.34920521,-1.2397219E+11,-3.0026357E+10,8.7730819E+09,-3577.0737,-29308.418,-2066.5946,-9.7592144E+10,7.1393044E+10,6.5554344E+09,-21923.192,-25830.503,910.47318,3.8521601E+09,-1.5520778E+11,24146406.,29297.635,131.34279,0.27699827,-2.1262671E+11,1.3358078E+11,7.9925054E+09,-12070.413,-18472.074,-90.683268,
93.000000,-1.1616259E+09,7.3268158E+08,21154990.,-10.834341,-11.227986,0.34926368,-1.2413419E+11,-3.1294326E+10,8.6843390E+09,-3230.9391,-29223.459,-2091.4031,-9.8546168E+10,7.0282296E+10,6.5952378E+09,-21602.205,-26068.738,888.68102,5.1179677E+09,-1.5520719E+11,24158470.,29291.019,366.83363,0.27249782,-2.1314983E+11,1.3278385E+11,7.9886511E+09,-11992.774,-18521.055,-93.614245,
93.500000,-1.1620939E+09,7.3219653E+08,21170076.,-10.835188,-11.228125,0.34932222,-1.2428116E+11,-3.2558680E+10,8.5945132E+09,-2888.1178,-29135.888,-2115.6942,-9.9486372E+10,6.9161161E+10,6.6341012E+09,-21279.007,-26302.551,866.82197,6.3835306E+09,-1.5519643E+11,24170339.,29282.498,602.12817,0.26800568,-2.1366960E+11,1.3198479E+11,7.9846703E+09,-11914.961,-18569.733,-96.543093,
94.000000,-1.1625620E+09,7.3171148E+08,21185166.,-10.836034,-11.228274,0.34938083,-1.2441324E+11,-3.3819306E+10,8.5036271E+09,-2548.5723,-29045.769,-2139.4767,-1.0041266E+11,6.8029830E+10,6.6720217E+09,-20953.663,-26531.932,844.89994,7.6487665E+09,-1.5517549E+11,24182014.,29272.076,837.21092,0.26352215,-2.1418601E+11,1.3118362E+11,7.9805628E+09,-11836.977,-18618.105,-99.469778,
94.500000,-1.1630301E+09,7.3122642E+08,21200258.,-10.836879,-11.228434,0.34943949,-1.2453060E+11,-3.5076093E+10,8.4117029E+09,-2212.2653,-28953.165,-2162.7590,-1.0132494E+11,6.6888493E+10,6.7089964E+09,-20626.239,-26756.868,822.91883,8.9135931E+09,-1.5514440E+11,24193494.,29259.756,1072.0664,0.25904751,-2.1469906E+11,1.3038035E+11,7.9763289E+09,-11758.821,-18666.172,-102.39427,
95.000000,-1.1634982E+09,7.3074136E+08,21215352.,-10.837723,-11.228604,0.34949820,-1.2463335E+11,-3.6328931E+10,8.3187622E+09,-1879.1600,-28858.137,-2185.5495,-1.0222312E+11,6.5737343E+10,6.7450227E+09,-20296.798,-26977.350,800.88249,1.0177928E+10,-1.5510315E+11,24204782.,29245.542,1306.6793,0.25458205,-2.1520873E+11,1.2957501E+11,7.9719686E+09,-11680.494,-18713.933,-105.31653,
95.500000,-1.1639664E+09,7.3025629E+08,21230450.,-10.838565,-11.228786,0.34955696,-1.2472165E+11,-3.7577714E+10,8.2248266E+09,-1549.2200,-28760.741,-2207.8562,-1.0310710E+11,6.4576572E+10,6.7800981E+09,-19965.406,-27193.371,778.79475,1.1441690E+10,-1.5505176E+11,24215876.,29229.438,1541.0343,0.25012606,-2.1571503E+11,1.2876759E+11,7.9674819E+09,-11601.999,-18761.388,-108.23653,
96.000000,-1.1644346E+09,7.2977121E+08,21245549.,-10.839406,-11.228978,0.34961574,-1.2479562E+11,-3.8822340E+10,8.1299171E+09,-1222.4092,-28661.035,-2229.6871,-1.0397681E+11,6.3406372E+10,6.8142204E+09,-19632.125,-27404.921,756.65943,1.2704798E+10,-1.5499025E+11,24226778.,29211.448,1775.1160,0.24567982,-2.1621793E+11,1.2795811E+11,7.9628691E+09,-11523.334,-18808.536,-111.15423,
96.500000,-1.1649028E+09,7.2928612E+08,21260651.,-10.840245,-11.229180,0.34967455,-1.2485541E+11,-4.0062707E+10,8.0340544E+09,-898.69220,-28559.074,-2251.0498,-1.0483217E+11,6.2226936E+10,6.8473873E+09,-19297.021,-27611.995,734.48028,1.3967168E+10,-1.5491861E+11,24237487.,29191.577,2008.9093,0.24124363,-2.1671745E+11,1.2714660E+11,7.9581302E+09,-11444.503,-18855.377,-114.06960,
97.000000,-1.1653711E+09,7.2880102E+08,21275756.,-10.841082,-11.229393,0.34973338,-1.2490115E+11,-4.1298717E+10,7.9372589E+09,-578.03371,-28454.909,-2271.9520,-1.0567308E+11,6.1038458E+10,6.8795969E+09,-18960.156,-27814.587,712.26107,1.5228721E+10,-1.5483687E+11,24248004.,29169.828,2242.3991,0.23681776,-2.1721355E+11,1.2633305E+11,7.9532654E+09,-11365.505,-18901.911,-116.98260,
97.500000,-1.1658394E+09,7.2831592E+08,21290863.,-10.841918,-11.229616,0.34979222,-1.2493297E+11,-4.2530274E+10,7.8395507E+09,-260.39906,-28348.592,-2292.4009,-1.0649948E+11,5.9841131E+10,6.9108475E+09,-18621.595,-28012.692,690.00550,1.6489374E+10,-1.5474503E+11,24258330.,29146.207,2475.5701,0.23240249,-2.1770626E+11,1.2551748E+11,7.9482746E+09,-11286.342,-18948.137,-119.89321,
98.000000,-1.1663078E+09,7.2783081E+08,21305973.,-10.842751,-11.229850,0.34985106,-1.2495100E+11,-4.3757282E+10,7.7409494E+09,54.246028,-28240.173,-2312.4038,-1.0731129E+11,5.8635149E+10,6.9411373E+09,-18281.399,-28206.306,667.71726,1.7749048E+10,-1.5464311E+11,24268465.,29120.717,2708.4074,0.22799811,-2.1819554E+11,1.2469991E+11,7.9431580E+09,-11207.015,-18994.054,-122.80139,
98.500000,-1.1667762E+09,7.2734568E+08,21321085.,-10.843581,-11.230094,0.34990989,-1.2495538E+11,-4.4979651E+10,7.6414746E+09,365.93539,-28129.699,-2331.9676,-1.0810843E+11,5.7420705E+10,6.9704648E+09,-17939.631,-28395.427,645.40000,1.9007660E+10,-1.5453113E+11,24278409.,29093.364,2940.8961,0.22360490,-2.1868140E+11,1.2388035E+11,7.9379157E+09,-11127.524,-19039.663,-125.70710,
99.000000,-1.1672446E+09,7.2686055E+08,21336200.,-10.844410,-11.230348,0.34996870,-1.2494623E+11,-4.6197291E+10,7.5411453E+09,674.70242,-28017.217,-2351.0993,-1.0889084E+11,5.6197995E+10,6.9988288E+09,-17596.354,-28580.051,623.05735,2.0265131E+10,-1.5440910E+11,24288164.,29064.152,3173.0211,0.21922312,-2.1916383E+11,1.2305882E+11,7.9325479E+09,-11047.870,-19084.962,-128.61032,
99.500000,-1.1677131E+09,7.2637540E+08,21351317.,-10.845236,-11.230613,0.35002750,-1.2492368E+11,-4.7410114E+10,7.4399804E+09,980.58004,-27902.771,-2369.8054,-1.0965846E+11,5.4967211E+10,7.0262281E+09,-17251.630,-28760.178,600.69289,2.1521380E+10,-1.5427703E+11,24297729.,29033.086,3404.7678,0.21485306,-2.1964282E+11,1.2223532E+11,7.9270546E+09,-10968.056,-19129.952,-131.51101,
100.00000,-1.1681816E+09,7.2589024E+08,21366437.,-10.846059,-11.230888,0.35008627,-1.2488786E+11,-4.8618034E+10,7.3379983E+09,1283.6007,-27786.405,-2388.0926,-1.1041121E+11,5.3728549E+10,7.0526616E+09,-16905.520,-28935.807,578.31017,2.2776327E+10,-1.5413494E+11,24307105.,29000.172,3636.1212,0.21049500,-2.2011837E+11,1.2140987E+11,7.9214359E+09,-10888.081,-19174.631,-134.40913,
100.50000,-1.1686501E+09,7.2540508E+08,21381560.,-10.846880,-11.231173,0.35014499,-1.2483888E+11,-4.9820968E+10,7.2352173E+09,1583.7965,-27668.161,-2405.9672,-1.1114904E+11,5.2482203E+10,7.0781284E+09,-16558.085,-29106.940,555.91273,2.4029892E+10,-1.5398284E+11,24316292.,28965.414,3867.0666,0.20614919,-2.2059047E+11,1.2058248E+11,7.9156919E+09,-10807.947,-19219.000,-137.30465,
101.00000,-1.1691187E+09,7.2491990E+08,21396685.,-10.847697,-11.231469,0.35020368,-1.2477687E+11,-5.1018833E+10,7.1316554E+09,1881.1990,-27548.079,-2423.4353,-1.1187188E+11,5.1228366E+10,7.1026279E+09,-16209.385,-29273.577,533.50404,2.5281995E+10,-1.5382076E+11,24325291.,28928.818,4097.5895,0.20181592,-2.2105911E+11,1.1975317E+11,7.9098228E+09,-10727.654,-19263.059,-140.19754,
101.50000,-1.1695873E+09,7.2443470E+08,21411812.,-10.848512,-11.231774,0.35026231,-1.2470196E+11,-5.2211549E+10,7.0273303E+09,2175.8392,-27426.199,-2440.5032,-1.1257969E+11,4.9967234E+10,7.1261595E+09,-15859.483,-29435.720,511.08757,2.6532557E+10,-1.5364872E+11,24334103.,28890.390,4327.6752,0.19749546,-2.2152428E+11,1.1892195E+11,7.9038287E+09,-10647.204,-19306.806,-143.08777,
102.00000,-1.1700559E+09,7.2394950E+08,21426942.,-10.849323,-11.232089,0.35032088,-1.2461426E+11,-5.3399038E+10,6.9222593E+09,2467.7480,-27302.560,-2457.1767,-1.1327241E+11,4.8699000E+10,7.1487228E+09,-15508.436,-29593.373,488.66672,2.7781498E+10,-1.5346672E+11,24342728.,28850.134,4557.3093,0.19318807,-2.2198598E+11,1.1808883E+11,7.8977097E+09,-10566.598,-19350.241,-145.97530,
102.50000,-1.1705246E+09,7.2346428E+08,21442075.,-10.850131,-11.232414,0.35037939,-1.2451389E+11,-5.4581222E+10,6.8164596E+09,2756.9553,-27177.197,-2473.4616,-1.1394998E+11,4.7423859E+10,7.1703176E+09,-15156.306,-29746.539,466.24490,2.9028739E+10,-1.5327479E+11,24351166.,28808.057,4786.4773,0.18889401,-2.2244420E+11,1.1725383E+11,7.8914659E+09,-10485.836,-19393.364,-148.86010,
103.00000,-1.1709933E+09,7.2297904E+08,21457210.,-10.850936,-11.232749,0.35043782,-1.2440097E+11,-5.5758027E+10,6.7099482E+09,3043.4911,-27050.147,-2489.3635,-1.1461237E+11,4.6142004E+10,7.1909436E+09,-14803.151,-29895.223,443.82544,3.0274202E+10,-1.5307296E+11,24359419.,28764.163,5015.1647,0.18461356,-2.2289894E+11,1.1641696E+11,7.8850974E+09,-10404.920,-19436.175,-151.74214,
103.50000,-1.1714620E+09,7.2249380E+08,21472348.,-10.851737,-11.233094,0.35049617,-1.2427562E+11,-5.6929380E+10,6.6027417E+09,3327.3847,-26921.444,-2504.8880,-1.1525952E+11,4.4853629E+10,7.2106010E+09,-14449.029,-30039.430,421.41167,3.1517807E+10,-1.5286123E+11,24367487.,28718.460,5243.3574,0.18034697,-2.2335018E+11,1.1557824E+11,7.8786043E+09,-10323.851,-19478.672,-154.62138,
104.00000,-1.1719308E+09,7.2200854E+08,21487488.,-10.852535,-11.233449,0.35055443,-1.2413794E+11,-5.8095207E+10,6.4948565E+09,3608.6648,-26791.122,-2520.0405,-1.1589139E+11,4.3558928E+10,7.2292899E+09,-14093.999,-30179.166,399.00685,3.2759477E+10,-1.5263963E+11,24375369.,28670.953,5471.0410,0.17609452,-2.2379793E+11,1.1473767E+11,7.8719868E+09,-10242.629,-19520.856,-157.49779,
104.50000,-1.1723996E+09,7.2152326E+08,21502631.,-10.853328,-11.233813,0.35061260,-1.2398805E+11,-5.9255438E+10,6.3863088E+09,3887.3599,-26659.213,-2534.8261,-1.1650794E+11,4.2258094E+10,7.2470107E+09,-13738.120,-30314.438,376.61424,3.3999134E+10,-1.5240819E+11,24383068.,28621.648,5698.2015,0.17185645,-2.2424217E+11,1.1389527E+11,7.8652449E+09,-10161.256,-19562.727,-160.37134,
105.00000,-1.1728685E+09,7.2103797E+08,21517776.,-10.854118,-11.234187,0.35067066,-1.2382608E+11,-6.0410005E+10,6.2771146E+09,4163.4979,-26525.748,-2549.2501,-1.1710913E+11,4.0951320E+10,7.2637637E+09,-13381.447,-30445.254,354.23703,3.5236699E+10,-1.5216692E+11,24390584.,28570.551,5924.8248,0.16763302,-2.2468289E+11,1.1305106E+11,7.8583789E+09,-10079.733,-19604.283,-163.24199,
105.50000,-1.1733373E+09,7.2055266E+08,21532924.,-10.854904,-11.234571,0.35072862,-1.2365211E+11,-6.1558839E+10,6.1672896E+09,4437.1064,-26390.759,-2563.3174,-1.1769493E+11,3.9638799E+10,7.2795496E+09,-13024.038,-30571.622,331.87839,3.6472096E+10,-1.5191585E+11,24397916.,28517.669,6150.8967,0.16342449,-2.2512010E+11,1.1220504E+11,7.8513887E+09,-9998.0604,-19645.525,-166.10972,
106.00000,-1.1738063E+09,7.2006733E+08,21548074.,-10.855686,-11.234964,0.35078646,-1.2346628E+11,-6.2701873E+10,6.0568493E+09,4708.2125,-26254.274,-2577.0330,-1.1826531E+11,3.8320723E+10,7.2943692E+09,-12665.950,-30693.550,309.54147,3.7705246E+10,-1.5165500E+11,24405067.,28463.008,6376.4035,0.15923113,-2.2555379E+11,1.1135724E+11,7.8442747E+09,-9916.2394,-19686.452,-168.97448,
106.50000,-1.1742752E+09,7.1958199E+08,21563226.,-10.856464,-11.235367,0.35084417,-1.2326868E+11,-6.3839043E+10,5.9458090E+09,4976.8428,-26116.321,-2590.4016,-1.1882023E+11,3.6997283E+10,7.3082233E+09,-12307.238,-30811.049,287.22934,3.8936073E+10,-1.5138439E+11,24412036.,28406.575,6601.3312,0.15505316,-2.2598394E+11,1.1050766E+11,7.8370368E+09,-9834.2712,-19727.063,-171.83624,
107.00000,-1.1747442E+09,7.1909663E+08,21578382.,-10.857237,-11.235778,0.35090176,-1.2305942E+11,-6.4970284E+10,5.8341838E+09,5243.0234,-25976.930,-2603.4278,-1.1935966E+11,3.5668673E+10,7.3211128E+09,-11947.958,-30924.129,264.94507,4.0164501E+10,-1.5110406E+11,24418824.,28348.375,6825.6661,0.15089086,-2.2641056E+11,1.0965632E+11,7.8296752E+09,-9752.1565,-19767.359,-174.69498,
107.50000,-1.1752132E+09,7.1861125E+08,21593539.,-10.858006,-11.236199,0.35095921,-1.2283861E+11,-6.6095534E+10,5.7219886E+09,5506.7803,-25836.125,-2616.1162,-1.1988359E+11,3.4335082E+10,7.3330390E+09,-11588.165,-31032.801,242.69168,4.1390452E+10,-1.5081402E+11,24425432.,28288.417,7049.3944,0.14674447,-2.2683363E+11,1.0880323E+11,7.8221900E+09,-9669.8966,-19807.339,-177.55066,
108.00000,-1.1756823E+09,7.1812586E+08,21608700.,-10.858770,-11.236630,0.35101652,-1.2260635E+11,-6.7214731E+10,5.6092380E+09,5768.1387,-25693.933,-2628.4713,-1.2039198E+11,3.2996702E+10,7.3440032E+09,-11227.913,-31137.077,220.47215,4.2613851E+10,-1.5051430E+11,24431861.,28226.706,7272.5026,0.14261424,-2.2725315E+11,1.0794841E+11,7.8145815E+09,-9587.4923,-19847.002,-180.40325,
108.50000,-1.1761513E+09,7.1764045E+08,21623862.,-10.859530,-11.237069,0.35107368,-1.2236276E+11,-6.8327814E+10,5.4959467E+09,6027.1236,-25550.379,-2640.4973,-1.2088482E+11,3.1653722E+10,7.3540066E+09,-10867.256,-31236.968,198.28942,4.3834622E+10,-1.5020493E+11,24438111.,28163.251,7494.9770,0.13850040,-2.2766911E+11,1.0709187E+11,7.8068496E+09,-9504.9448,-19886.348,-183.25270,
109.00000,-1.1766205E+09,7.1715502E+08,21639027.,-10.860285,-11.237517,0.35113068,-1.2210792E+11,-6.9434725E+10,5.3821288E+09,6283.7594,-25405.488,-2652.1985,-1.2136208E+11,3.0306332E+10,7.3630508E+09,-10506.247,-31332.488,176.14641,4.5052689E+10,-1.4988594E+11,24444183.,28098.057,7716.8043,0.13440322,-2.2808151E+11,1.0623362E+11,7.7989945E+09,-9422.2549,-19925.376,-186.09900,
109.50000,-1.1770896E+09,7.1666956E+08,21654195.,-10.861035,-11.237975,0.35118753,-1.2184194E+11,-7.0535405E+10,5.2677985E+09,6538.0704,-25259.282,-2663.5791,-1.2182376E+11,2.8954722E+10,7.3711376E+09,-10144.940,-31423.650,154.04598,4.6267976E+10,-1.4955735E+11,24450077.,28031.131,7937.9711,0.13032292,-2.2849034E+11,1.0537368E+11,7.7910164E+09,-9339.4237,-19964.087,-188.94211,
110.00000,-1.1775588E+09,7.1618409E+08,21669365.,-10.861780,-11.238441,0.35124420,-1.2156494E+11,-7.1629797E+10,5.1529697E+09,6790.0801,-25111.784,-2674.6430,-1.2226983E+11,2.7599081E+10,7.3782686E+09,-9783.3872,-31510.468,131.99096,4.7480410E+10,-1.4921919E+11,24455795.,27962.482,8158.4639,0.12625975,-2.2889560E+11,1.0451206E+11,7.7829155E+09,-9256.4522,-20002.480,-191.78199,
110.50000,-1.1780280E+09,7.1569860E+08,21684538.,-10.862520,-11.238916,0.35130070,-1.2127699E+11,-7.2717844E+10,5.0376563E+09,7039.8118,-24963.017,-2685.3943,-1.2270029E+11,2.6239595E+10,7.3844458E+09,-9421.6399,-31592.958,109.98414,4.8689916E+10,-1.4887149E+11,24461336.,27892.117,8378.2697,0.12221395,-2.2929727E+11,1.0364877E+11,7.7746918E+09,-9173.3414,-20040.554,-194.61861,
111.00000,-1.1784972E+09,7.1521309E+08,21699713.,-10.863255,-11.239400,0.35135702,-1.2097821E+11,-7.3799491E+10,4.9218717E+09,7287.2884,-24813.001,-2695.8366,-1.2311512E+11,2.4876452E+10,7.3896712E+09,-9059.7498,-31671.133,88.028277,4.9896418E+10,-1.4851428E+11,24466703.,27820.042,8597.3753,0.11818575,-2.2969536E+11,1.0278384E+11,7.7663454E+09,-9090.0923,-20078.310,-197.45195,
111.50000,-1.1789665E+09,7.1472756E+08,21714890.,-10.863984,-11.239893,0.35141315,-1.2066869E+11,-7.4874684E+10,4.8056294E+09,7532.5325,-24661.757,-2705.9738,-1.2351432E+11,2.3509839E+10,7.3939469E+09,-8697.7677,-31745.011,66.126091,5.1099844E+10,-1.4814759E+11,24471895.,27746.266,8815.7676,0.11417539,-2.3008985E+11,1.0191726E+11,7.7578766E+09,-9006.7059,-20115.746,-200.28196,
112.00000,-1.1794358E+09,7.1424201E+08,21730070.,-10.864708,-11.240394,0.35146910,-1.2034852E+11,-7.5943369E+10,4.6889427E+09,7775.5659,-24509.305,-2715.8095,-1.2389788E+11,2.2139943E+10,7.3972753E+09,-8335.7439,-31814.607,44.280258,5.2300119E+10,-1.4777144E+11,24476914.,27670.796,9033.4336,0.11018310,-2.3048075E+11,1.0104906E+11,7.7492855E+09,-8923.1832,-20152.862,-203.10861,
112.50000,-1.1799052E+09,7.1375644E+08,21745252.,-10.865427,-11.240903,0.35152484,-1.2001781E+11,-7.7005494E+10,4.5718247E+09,8016.4106,-24355.665,-2725.3473,-1.2426581E+11,2.0766948E+10,7.3996586E+09,-7973.7281,-31879.938,22.493418,5.3497170E+10,-1.4738588E+11,24481760.,27593.640,9250.3605,0.10620912,-2.3086803E+11,1.0017925E+11,7.7405722E+09,-8839.5252,-20189.658,-205.93187,
113.00000,-1.1803745E+09,7.1327084E+08,21760437.,-10.866140,-11.241421,0.35158038,-1.1967665E+11,-7.8061007E+10,4.4542883E+09,8255.0876,-24200.854,-2734.5906,-1.2461809E+11,1.9391039E+10,7.4010994E+09,-7611.7696,-31941.022,0.76817237,5.4690924E+10,-1.4699093E+11,24486433.,27514.805,9466.5355,0.10225367,-2.3125171E+11,9.9307846E+10,7.7317368E+09,-8755.7330,-20226.134,-208.75172,
113.50000,-1.1808439E+09,7.1278522E+08,21775624.,-10.866848,-11.241947,0.35163571,-1.1932513E+11,-7.9109857E+10,4.3363463E+09,8491.6181,-24044.892,-2743.5428,-1.2495474E+11,1.8012399E+10,7.4016002E+09,-7249.9170,-31997.876,-20.892914,5.5881308E+10,-1.4658663E+11,24490936.,27434.301,9681.9458,0.098316973,-2.3163177E+11,9.8434857E+10,7.7227795E+09,-8671.8074,-20262.289,-211.56811,
114.00000,-1.1813134E+09,7.1229958E+08,21790813.,-10.867550,-11.242482,0.35169083,-1.1896335E+11,-8.0151994E+10,4.2180114E+09,8726.0224,-23887.794,-2752.2074,-1.2527575E+11,1.6631213E+10,7.4011638E+09,-6888.2185,-32050.519,-42.487316,5.7068251E+10,-1.4617300E+11,24495268.,27352.133,9896.5788,0.094399264,-2.3200821E+11,9.7560299E+10,7.7137005E+09,-8587.7496,-20298.123,-214.38101,
114.50000,-1.1817828E+09,7.1181392E+08,21806005.,-10.868246,-11.243024,0.35174572,-1.1859140E+11,-8.1187368E+10,4.0992961E+09,8958.3208,-23729.579,-2760.5873,-1.2558112E+11,1.5247662E+10,7.3997931E+09,-6526.7216,-32098.970,-64.012546,5.8251680E+10,-1.4575009E+11,24499430.,27268.312,10110.422,0.090500763,-2.3238102E+11,9.6684186E+10,7.7045000E+09,-8503.5606,-20333.635,-217.19039,
115.00000,-1.1822523E+09,7.1132823E+08,21821199.,-10.868936,-11.243575,0.35180039,-1.1820936E+11,-8.2215931E+10,3.9802126E+09,9188.5330,-23570.262,-2768.6859,-1.2587088E+11,1.3861928E+10,7.3974909E+09,-6165.4735,-32143.247,-85.466153,5.9431523E+10,-1.4531792E+11,24503423.,27182.844,10323.463,0.086621692,-2.3275020E+11,9.5806531E+10,7.6951779E+09,-8419.2413,-20368.825,-219.99622,
115.50000,-1.1827219E+09,7.1084252E+08,21836396.,-10.869620,-11.244133,0.35185483,-1.1781734E+11,-8.3237635E+10,3.8607733E+09,9416.6785,-23409.860,-2776.5062,-1.2614502E+11,1.2474192E+10,7.3942603E+09,-5804.5206,-32183.371,-106.84573,6.0607709E+10,-1.4487652E+11,24507249.,27095.738,10535.689,0.082762270,-2.3311573E+11,9.4927350E+10,7.6857346E+09,-8334.7927,-20403.693,-222.79847,
116.00000,-1.1831914E+09,7.1035679E+08,21851595.,-10.870298,-11.244700,0.35190903,-1.1741542E+11,-8.4252433E+10,3.7409902E+09,9642.7764,-23248.386,-2784.0512,-1.2640357E+11,1.1084633E+10,7.3901045E+09,-5443.9089,-32219.363,-128.14889,6.1780167E+10,-1.4442594E+11,24510907.,27007.003,10747.089,0.078922715,-2.3347762E+11,9.4046656E+10,7.6761701E+09,-8250.2159,-20438.238,-225.59710,
116.50000,-1.1836610E+09,7.0987103E+08,21866796.,-10.870970,-11.245274,0.35196299,-1.1700368E+11,-8.5260278E+10,3.6208753E+09,9866.8452,-23085.857,-2791.3238,-1.2664653E+11,9.6934300E+09,7.3850266E+09,-5083.6837,-32251.241,-149.37331,6.2948828E+10,-1.4396622E+11,24514399.,26916.648,10957.649,0.075103242,-2.3383586E+11,9.3164462E+10,7.6664847E+09,-8165.5119,-20472.460,-228.39208,
117.00000,-1.1841306E+09,7.0938524E+08,21882000.,-10.871636,-11.245856,0.35201670,-1.1658222E+11,-8.6261123E+10,3.5004404E+09,10088.904,-22922.286,-2798.3268,-1.2687391E+11,8.3007619E+09,7.3790301E+09,-4723.8900,-32279.028,-170.51668,6.4113619E+10,-1.4349737E+11,24517726.,26824.679,11167.358,0.071304066,-2.3419045E+11,9.2280783E+10,7.6566785E+09,-8080.6817,-20506.358,-231.18338,
117.50000,-1.1846002E+09,7.0889944E+08,21897206.,-10.872295,-11.246446,0.35207016,-1.1615113E+11,-8.7254925E+10,3.3796973E+09,10308.969,-22757.688,-2805.0630,-1.2708574E+11,6.9068056E+09,7.3721184E+09,-4364.5719,-32302.746,-191.57674,6.5274472E+10,-1.4301945E+11,24520888.,26731.107,11376.204,0.067525397,-2.3454137E+11,9.1395632E+10,7.6467515E+09,-7995.7262,-20539.933,-233.97096,
118.00000,-1.1850699E+09,7.0841360E+08,21912414.,-10.872948,-11.247043,0.35212336,-1.1571048E+11,-8.8241638E+10,3.2586574E+09,10527.060,-22592.074,-2811.5352,-1.2728204E+11,5.5117373E+09,7.3642950E+09,-4005.7733,-32322.414,-212.55128,6.6431317E+10,-1.4253249E+11,24523886.,26635.940,11584.175,0.063767447,-2.3488862E+11,9.0509024E+10,7.6367041E+09,-7910.6465,-20573.184,-236.75479,
118.50000,-1.1855396E+09,7.0792774E+08,21927625.,-10.873595,-11.247647,0.35217630,-1.1526038E+11,-8.9221219E+10,3.1373323E+09,10743.193,-22425.459,-2817.7459,-1.2746283E+11,4.1157324E+09,7.3555637E+09,-3647.5373,-32338.057,-233.43809,6.7584086E+10,-1.4203652E+11,24526721.,26539.186,11791.258,0.060030421,-2.3523220E+11,8.9620972E+10,7.6265363E+09,-7825.4437,-20606.109,-239.53485,
119.00000,-1.1860093E+09,7.0744186E+08,21942838.,-10.874235,-11.248259,0.35222898,-1.1480089E+11,-9.0193622E+10,3.0157333E+09,10957.385,-22257.854,-2823.6977,-1.2762812E+11,2.7189654E+09,7.3459281E+09,-3289.9066,-32349.697,-254.23504,6.8732708E+10,-1.4153159E+11,24529395.,26440.856,11997.444,0.056314527,-2.3557210E+11,8.8731491E+10,7.6162484E+09,-7740.1186,-20638.710,-242.31109,
119.50000,-1.1864791E+09,7.0695595E+08,21958053.,-10.874868,-11.248878,0.35228138,-1.1433211E+11,-9.1158807E+10,2.8938717E+09,11169.654,-22089.272,-2829.3931,-1.2777795E+11,1.3216096E+09,7.3353920E+09,-2932.9233,-32357.355,-274.94000,6.9877117E+10,-1.4101773E+11,24531908.,26340.956,12202.719,0.052619968,-2.3590832E+11,8.7840595E+10,7.6058404E+09,-7654.6724,-20670.986,-245.08349,
120.00000,-1.1869489E+09,7.0647001E+08,21973270.,-10.875495,-11.249504,0.35233351,-1.1385412E+11,-9.2116729E+10,2.7717585E+09,11380.014,-21919.723,-2834.8346,-1.2791235E+11,-76162381.,7.3239595E+09,-2576.6288,-32361.057,-295.55089,7.1017243E+10,-1.4049498E+11,24534260.,26239.498,12407.072,0.048946945,-2.3624085E+11,8.6948298E+10,7.5953126E+09,-7569.1060,-20702.936,-247.85201,
