NUM_BODIES
5

NAMES
Sun
Mercury
Venus
Earth
Mars

MASSES
1.9885e+30
3.3011e+23
4.8675e+24
5.9724e+24
6.4171e+23

RADII
6.95508e+08
2.4397e+07
6.0518e+07
6.371e+06
3.3962e+07

TRAJECTORIES
Step No,Sunx,Suny,Sunz,Sunvx,Sunvy,Sunvz,Mercuryx,Mercuryy,Mercuryz,Mercuryvx,Mercuryvy,Mercuryvz,Venusx,Venusy,Venusz,Venusvx,Venusvy,Venusvz,Earthx,Earthy,Earthz,Earthvx,Earthvy,Earthvz,Marsx,Marsy,Marsz,Marsvx,Marsvy,Marsvz,
84.000000,-1.1513834E+09,7.4335876E+08,20827220.,-10.829292,-11.224502,0.34879146,-8.4437334E+09,-6.9620935E+10,-5.0601577E+09,38237.303,-2442.8588,-3706.8683,-7.4501581E+10,7.9168337E+10,5.3298127E+09,-25730.462,-24112.609,1153.7505,-2.1050890E+10,-1.4976606E+11,23766479.,29057.461,-4011.9996,0.35267021,-2.0029528E+11,1.4926449E+11,8.0183786E+09,-13578.789,-17371.240,-30.614353,
84.625000,-1.1519682E+09,7.4275263E+08,20846056.,-10.830505,-11.224543,0.34885075,-6.3753808E+09,-6.9715254E+10,-5.2575810E+09,38363.547,-1026.1307,-3602.6785,-7.5879723E+10,7.7854309E+10,5.3912991E+09,-25303.543,-24561.162,1122.9592,-1.9480733E+10,-1.4997452E+11,23785364.,29096.631,-3703.5585,0.34664713,-2.0102606E+11,1.4832460E+11,8.0166263E+09,-13485.693,-17440.330,-34.345903,
85.250000,-1.1525531E+09,7.4214651E+08,20864896.,-10.831722,-11.224605,0.34891019,-4.3013087E+09,-6.9732904E+10,-5.4492638E+09,38448.401,396.71759,-3494.1918,-7.7234603E+10,7.6516262E+10,5.4511134E+09,-24868.767,-25002.051,1091.8197,-1.7908545E+10,-1.5016631E+11,23803923.,29132.577,-3394.7593,0.34062506,-2.0175181E+11,1.4738100E+11,8.0146726E+09,-13392.288,-17508.959,-38.075396,
85.875000,-1.1531381E+09,7.4154038E+08,20883739.,-10.832940,-11.224689,0.34896974,-2.2237615E+09,-6.9673569E+10,-5.6349745E+09,38491.507,1825.1296,-3381.4209,-7.8565799E+10,7.5154615E+10,5.5092372E+09,-24426.274,-25435.135,1060.3419,-1.6334503E+10,-1.5034142E+11,23822157.,29165.296,-3085.6346,0.33460469,-2.0247251E+11,1.4643371E+11,8.0125175E+09,-13298.574,-17577.126,-41.802766,
86.500000,-1.1537231E+09,7.4093424E+08,20902584.,-10.834161,-11.224794,0.34902939,-1.4500405E+08,-6.9536966E+10,-5.8144820E+09,38492.466,3258.5358,-3264.3757,-7.9872899E+10,7.3769790E+10,5.5656525E+09,-23976.205,-25860.279,1028.5359,-1.4758779E+10,-1.5049983E+11,23840065.,29194.784,-2776.2173,0.32858670,-2.0318814E+11,1.4548274E+11,8.0101612E+09,-13204.554,-17644.831,-45.527945,
87.125000,-1.1543082E+09,7.4032810E+08,20921434.,-10.835383,-11.224920,0.34908910,1.9326761E+09,-6.9322838E+10,-5.9875557E+09,38450.833,4696.3504,-3143.0633,-8.1155497E+10,7.2362222E+10,5.6203417E+09,-23518.705,-26277.347,996.41194,-1.3181549E+10,-1.5064152E+11,23857649.,29221.040,-2466.5399,0.32257179,-2.0389868E+11,1.4452813E+11,8.0076038E+09,-13110.230,-17712.071,-49.250867,
87.750000,-1.1548933E+09,7.3972195E+08,20940286.,-10.836607,-11.225068,0.34914886,4.0069663E+09,-6.9030965E+10,-6.1539653E+09,38366.120,6137.9669,-3017.4885,-8.2413196E+10,7.0932350E+10,5.6732880E+09,-23053.919,-26686.207,963.98021,-1.1602987E+10,-1.5076649E+11,23874908.,29244.063,-2156.6353,0.31656064,-2.0460412E+11,1.4356990E+11,8.0048454E+09,-13015.603,-17778.847,-52.971464,
88.375000,-1.1554785E+09,7.3911579E+08,20959142.,-10.837831,-11.225237,0.34920864,6.0755263E+09,-6.8661158E+10,-6.3134808E+09,38237.795,7582.7541,-2887.6541,-8.3645606E+10,6.9480620E+10,5.7244750E+09,-22581.998,-27086.732,931.25111,-1.0023267E+10,-1.5087471E+11,23891843.,29263.850,-1846.5361,0.31055394,-2.0530444E+11,1.4260808E+11,8.0018862E+09,-12920.676,-17845.157,-56.689670,
89.000000,-1.1560638E+09,7.3850962E+08,20978001.,-10.839055,-11.225429,0.34926842,8.1359858E+09,-6.8213262E+10,-6.4658721E+09,38065.279,9030.0522,-2753.5609,-8.4852347E+10,6.8007486E+10,5.7738870E+09,-22103.092,-27478.795,898.23510,-8.4425653E+09,-1.5096618E+11,23908454.,29280.401,-1536.2752,0.30455237,-2.0599963E+11,1.4164269E+11,7.9987263E+09,-12825.451,-17911.001,-60.405419,
89.625000,-1.1566491E+09,7.3790344E+08,20996863.,-10.840279,-11.225642,0.34932816,1.0185942E+10,-6.7687161E+10,-6.6109092E+09,37847.949,10479.168,-2615.2083,-8.6033044E+10,6.6513408E+10,5.8215088E+09,-21617.356,-27862.274,864.94273,-6.8610556E+09,-1.5104090E+11,23924740.,29293.714,-1225.8851,0.29855661,-2.0668967E+11,1.4067376E+11,7.9953658E+09,-12729.929,-17976.377,-64.118643,
90.250000,-1.1572345E+09,7.3729725E+08,21015728.,-10.841501,-11.225877,0.34938784,1.2222958E+10,-6.7082775E+10,-6.7483622E+09,37585.136,11929.369,-2472.5948,-8.7187334E+10,6.4998853E+10,5.8673256E+09,-21124.945,-28237.046,831.38465,-5.2789129E+09,-1.5109885E+11,23940703.,29303.789,-915.39862,0.29256735,-2.0737454E+11,1.3970131E+11,7.9918048E+09,-12634.112,-18041.284,-67.829277,
90.875000,-1.1578200E+09,7.3669105E+08,21034596.,-10.842723,-11.226134,0.34944744,1.4244558E+10,-6.6400067E+10,-6.8780008E+09,37276.123,13379.881,-2325.7180,-8.8314860E+10,6.3464293E+10,5.9113235E+09,-20626.016,-28602.996,797.57159,-3.6963122E+09,-1.5114004E+11,23956343.,29310.625,-604.84849,0.28658525,-2.0805423E+11,1.3872537E+11,7.9880435E+09,-12538.002,-18105.721,-71.537254,
91.500000,-1.1584055E+09,7.3608483E+08,21053468.,-10.843943,-11.226413,0.34950693,1.6248228E+10,-6.5639040E+10,-6.9995948E+09,36920.148,14829.881,-2174.5753,-8.9415274E+10,6.1910210E+10,5.9534890E+09,-20120.731,-28960.010,763.51436,-2.1134283E+09,-1.5116445E+11,23971660.,29314.223,-294.26740,0.28061101,-2.0872873E+11,1.3774596E+11,7.9840821E+09,-12441.602,-18169.689,-75.242508,
92.125000,-1.1589912E+09,7.3547860E+08,21072343.,-10.845160,-11.226714,0.34956628,1.8231411E+10,-6.4799747E+10,-7.1129137E+09,36516.402,16278.491,-2019.1641,-9.0488237E+10,6.0337087E+10,5.9938091E+09,-19609.252,-29307.974,729.22384,-5.3043607E+08,-1.5117209E+11,23986654.,29314.584,16.311959,0.27464527,-2.0939801E+11,1.3676311E+11,7.9799207E+09,-12344.912,-18233.184,-78.944973,
92.750000,-1.1595768E+09,7.3487235E+08,21091221.,-10.846374,-11.227037,0.34962546,2.0191503E+10,-6.3882286E+10,-7.2177270E+09,36064.031,17724.773,-1859.4827,-9.1533419E+10,5.8745417E+10,6.0322716E+09,-19091.741,-29646.782,694.71099,1.0524896E+09,-1.5116296E+11,24001327.,29311.706,326.85692,0.26868871,-2.1006206E+11,1.3577684E+11,7.9755594E+09,-12247.936,-18296.208,-82.644583,
93.375000,-1.1601626E+09,7.3426608E+08,21110103.,-10.847585,-11.227382,0.34968445,2.2125857E+10,-6.2886810E+10,-7.3138041E+09,35562.134,19167.722,-1695.5307,-9.2550500E+10,5.7135697E+10,6.0688647E+09,-18568.367,-29976.329,659.98683,2.6351739E+09,-1.5113707E+11,24015678.,29305.593,637.33481,0.26274200,-2.1072086E+11,1.3478718E+11,7.9709984E+09,-12150.674,-18358.758,-86.341272,
94.000000,-1.1607484E+09,7.3365979E+08,21128987.,-10.848792,-11.227750,0.34974323,2.4031772E+10,-6.1813526E+10,-7.4009145E+09,35009.766,20606.260,-1527.3095,-9.3539166E+10,5.5508430E+10,6.1035774E+09,-18039.295,-30296.511,625.06246,4.2174422E+09,-1.5109441E+11,24029709.,29296.244,947.71300,0.25680577,-2.1137441E+11,1.3379416E+11,7.9662379E+09,-12053.128,-18420.834,-90.034973,
94.625000,-1.1613342E+09,7.3305348E+08,21147875.,-10.849994,-11.228139,0.34980175,2.5906497E+10,-6.0662704E+10,-7.4788275E+09,34405.938,22039.227,-1354.8230,-9.4499115E+10,5.3864123E+10,6.1363991E+09,-17504.697,-30607.230,589.94902,5.7991198E+09,-1.5103499E+11,24043419.,29283.662,1257.9589,0.25088070,-2.1202268E+11,1.3279779E+11,7.9612779E+09,-11955.302,-18482.435,-93.725622,
95.250000,-1.1619202E+09,7.3244715E+08,21166766.,-10.851191,-11.228550,0.34986000,2.7747226E+10,-5.9434677E+10,-7.5473132E+09,33749.619,23465.376,-1178.0787,-9.5430052E+10,5.2203292E+10,6.1673198E+09,-16964.744,-30908.391,554.65772,7.3800321E+09,-1.5095882E+11,24056809.,29267.847,1568.0398,0.24496742,-2.1266566E+11,1.3179812E+11,7.9561188E+09,-11857.196,-18543.560,-97.413153,
95.875000,-1.1625062E+09,7.3184080E+08,21185660.,-10.852382,-11.228983,0.34991796,2.9551096E+10,-5.8129849E+10,-7.6061418E+09,33039.737,24883.362,-997.08813,-9.6331694E+10,5.0526453E+10,6.1963304E+09,-16419.608,-31199.901,519.19983,8.9600046E+09,-1.5086592E+11,24069881.,29248.803,1877.9233,0.23906657,-2.1330334E+11,1.3079515E+11,7.9507606E+09,-11758.812,-18604.208,-101.09750,
96.500000,-1.1630922E+09,7.3123442E+08,21204557.,-10.853567,-11.229438,0.34997559,3.1315185E+10,-5.6748698E+10,-7.6550846E+09,32275.182,26291.733,-811.86816,-9.7203765E+10,4.8834131E+10,6.2234221E+09,-15869.464,-31481.670,483.58664,1.0538863E+10,-1.5075629E+11,24082634.,29226.533,2187.5767,0.23317881,-2.1393570E+11,1.2978893E+11,7.9452036E+09,-11660.152,-18664.378,-104.77860,
97.125000,-1.1636783E+09,7.3062802E+08,21223457.,-10.854744,-11.229914,0.35003287,3.3036512E+10,-5.5291784E+10,-7.6939136E+09,31454.812,27688.924,-622.44179,-9.8045998E+10,4.7126855E+10,6.2485867E+09,-15314.489,-31753.613,447.82951,1.2116433E+10,-1.5062994E+11,24095069.,29201.037,2496.9676,0.22730475,-2.1456272E+11,1.2877946E+11,7.9394479E+09,-11561.219,-18724.069,-108.45638,
97.750000,-1.1642645E+09,7.3002159E+08,21242360.,-10.855914,-11.230412,0.35008979,3.4712030E+10,-5.3759756E+10,-7.7224026E+09,30577.449,29073.242,-428.83945,-9.8858139E+10,4.5405156E+10,6.2718170E+09,-14754.860,-32015.647,411.93983,1.3692541E+10,-1.5048689E+11,24107188.,29172.321,2806.0634,0.22144503,-2.1518439E+11,1.2776679E+11,7.9334936E+09,-11462.013,-18783.281,-112.13078,
98.375000,-1.1648508E+09,7.2941513E+08,21261267.,-10.857076,-11.230931,0.35014631,3.6338631E+10,-5.2153357E+10,-7.7403270E+09,29641.895,30442.861,-231.10029,-9.9639940E+10,4.3669572E+10,6.2931059E+09,-14190.757,-32267.692,375.92902,1.5267013E+10,-1.5032716E+11,24118991.,29140.386,3114.8318,0.21560028,-2.1580070E+11,1.2675093E+11,7.9273410E+09,-11362.538,-18842.012,-115.80174,
99.000000,-1.1654371E+09,7.2880865E+08,21280176.,-10.858229,-11.231471,0.35020242,3.7913140E+10,-5.0473432E+10,-7.7474646E+09,28646.925,31795.806,-29.273604,-1.0039116E+11,4.1920645E+10,6.3124472E+09,-13622.360,-32509.672,339.80854,1.6839675E+10,-1.5015077E+11,24130478.,29105.238,3423.2404,0.20977111,-2.1641163E+11,1.2573191E+11,7.9209903E+09,-11262.794,-18900.262,-119.46918,
99.625000,-1.1660235E+09,7.2820213E+08,21299088.,-10.859372,-11.232031,0.35025810,3.9432315E+10,-4.8720937E+10,-7.7435964E+09,27591.306,33129.944,176.57960,-1.0111159E+11,4.0158919E+10,6.3298354E+09,-13049.850,-32741.516,303.58988,1.8410353E+10,-1.4995773E+11,24141652.,29066.879,3731.2567,0.20395815,-2.1701717E+11,1.2470976E+11,7.9144417E+09,-11162.784,-18958.029,-123.13305,
100.25000,-1.1666099E+09,7.2759559E+08,21318004.,-10.860505,-11.232612,0.35031334,4.0892848E+10,-4.6896949E+10,-7.7285068E+09,26473.797,34442.969,386.38482,-1.0180099E+11,3.8384945E+10,6.3452655E+09,-12473.411,-32963.152,267.28454,1.9978875E+10,-1.4974808E+11,24152511.,29025.314,4038.8484,0.19816201,-2.1761729E+11,1.2368450E+11,7.9076953E+09,-11062.510,-19015.313,-126.79328,
100.87500,-1.1671964E+09,7.2698901E+08,21336922.,-10.861627,-11.233213,0.35036812,4.2291365E+10,-4.5002672E+10,-7.7019847E+09,25293.161,35732.394,600.05213,-1.0245916E+11,3.6599275E+10,6.3587330E+09,-11893.227,-33174.517,230.90406,2.1545068E+10,-1.4952182E+11,24163059.,28980.548,4345.9834,0.19238330,-2.1821200E+11,1.2265616E+11,7.9007513E+09,-10961.973,-19072.113,-130.44980,
101.50000,-1.1677830E+09,7.2638240E+08,21355844.,-10.862738,-11.233834,0.35042243,4.3624424E+10,-4.3039453E+10,-7.6638243E+09,24048.176,36995.532,817.47404,-1.0308590E+11,3.4802466E+10,6.3702342E+09,-11309.483,-33375.547,194.45998,2.3108758E+10,-1.4927899E+11,24173294.,28932.586,4652.6293,0.18662262,-2.1880127E+11,1.2162477E+11,7.8936100E+09,-10861.175,-19128.427,-134.10255,
102.12500,-1.1683696E+09,7.2577576E+08,21374768.,-10.863836,-11.234473,0.35047626,4.4888519E+10,-4.1008785E+10,-7.6138261E+09,22737.650,38229.486,1038.5232,-1.0368104E+11,3.2995077E+10,6.3797660E+09,-10722.365,-33566.183,157.96385,2.4669773E+10,-1.4901962E+11,24183219.,28881.432,4958.7539,0.18088059,-2.1938509E+11,1.2059035E+11,7.8862715E+09,-10760.119,-19184.256,-137.75146,
102.75000,-1.1689563E+09,7.2516908E+08,21393695.,-10.864922,-11.235132,0.35052961,4.6080079E+10,-3.8912327E+10,-7.5517983E+09,21360.434,39431.132,1263.0497,-1.0424438E+11,3.1177670E+10,6.3873258E+09,-10132.060,-33746.370,121.42723,2.6227942E+10,-1.4874373E+11,24192835.,28827.093,5264.3252,0.17515780,-2.1996345E+11,1.1955293E+11,7.8787361E+09,-10658.805,-19239.598,-141.39648,
103.37500,-1.1695430E+09,7.2456236E+08,21412625.,-10.865994,-11.235808,0.35058249,4.7195474E+10,-3.6751912E+10,-7.4775574E+09,19915.442,40597.108,1490.8786,-1.0477577E+11,2.9350813E+10,6.3929119E+09,-9538.7565,-33916.056,84.861693,2.7783092E+10,-1.4845135E+11,24202142.,28769.574,5569.3111,0.16945485,-2.2053633E+11,1.1851253E+11,7.8710040E+09,-10557.237,-19294.452,-145.03752,
104.00000,-1.1701298E+09,7.2395561E+08,21431558.,-10.867053,-11.236502,0.35063489,4.8231018E+10,-3.4529561E+10,-7.3909306E+09,18401.669,41723.799,1721.8064,-1.0527505E+11,2.7515072E+10,6.3965230E+09,-8942.6433,-34075.192,48.278796,2.9335051E+10,-1.4814252E+11,24211141.,28708.881,5873.6795,0.16377233,-2.2110372E+11,1.1746919E+11,7.8630754E+09,-10455.416,-19348.818,-148.67454,
104.62500,-1.1707166E+09,7.2334882E+08,21450493.,-10.868097,-11.237214,0.35068683,4.9182970E+10,-3.2247496E+10,-7.2917564E+09,16818.216,42807.321,1955.5984,-1.0574206E+11,2.5671019E+10,6.3981583E+09,-8343.9100,-34223.734,11.690099,3.0883649E+10,-1.4781727E+11,24219834.,28645.020,6177.3985,0.15811083,-2.2166560E+11,1.1642292E+11,7.8549505E+09,-10353.343,-19402.694,-152.30746,
105.25000,-1.1713035E+09,7.2274199E+08,21469432.,-10.869125,-11.237941,0.35073832,5.0047549E+10,-2.9908160E+10,-7.1798872E+09,15164.317,43843.510,2191.9844,-1.0617667E+11,2.3819227E+10,6.3978180E+09,-7742.7467,-34361.639,-24.892849,3.2428714E+10,-1.4747564E+11,24228223.,28577.999,6480.4362,0.15247096,-2.2222196E+11,1.1537375E+11,7.8466295E+09,-10251.021,-19456.079,-155.93622,
105.87500,-1.1718905E+09,7.2213513E+08,21488373.,-10.870138,-11.238684,0.35078939,5.0820933E+10,-2.7514223E+10,-7.0551911E+09,13439.370,44827.909,2430.6557,-1.0657877E+11,2.1960271E+10,6.3955026E+09,-7139.3443,-34488.870,-61.458513,3.3970077E+10,-1.4711767E+11,24236307.,28507.825,6782.7608,0.14685328,-2.2277280E+11,1.1432172E+11,7.8381126E+09,-10148.452,-19508.974,-159.56076,
106.50000,-1.1724775E+09,7.2152822E+08,21507317.,-10.871135,-11.239442,0.35084007,5.1499272E+10,-2.5068609E+10,-6.9175536E+09,11642.967,45755.758,2671.2605,-1.0694822E+11,2.0094729E+10,6.3912133E+09,-6533.8943,-34605.392,-97.995374,3.5507566E+10,-1.4674338E+11,24244088.,28434.504,7084.3405,0.14125839,-2.2331808E+11,1.1326684E+11,7.8294002E+09,-10045.637,-19561.376,-163.18100,
107.12500,-1.1730646E+09,7.2092127E+08,21526264.,-10.872115,-11.240213,0.35089039,5.2078705E+10,-2.2574504E+10,-6.7668808E+09,9774.9405,46621.987,2913.4001,-1.0728493E+11,1.8223181E+10,6.3849521E+09,-5926.5885,-34711.174,-134.49194,3.7041013E+10,-1.4635284E+11,24251568.,28358.044,7385.1436,0.13568686,-2.2385781E+11,1.1220914E+11,7.8204924E+09,-9942.5790,-19613.286,-166.79689,
107.75000,-1.1736517E+09,7.2031427E+08,21545213.,-10.873078,-11.240998,0.35094040,5.2555363E+10,-2.0035378E+10,-6.6031016E+09,7835.3975,47421.207,3156.6240,-1.0758880E+11,1.6346205E+10,6.3767214E+09,-5317.6191,-34806.190,-170.93673,3.8570248E+10,-1.4594607E+11,24258748.,28278.453,7685.1385,0.13013928,-2.2439197E+11,1.1114866E+11,7.8113894E+09,-9839.2789,-19664.701,-170.40837,
108.37500,-1.1742389E+09,7.1970724E+08,21564165.,-10.874023,-11.241794,0.35099017,5.2925396E+10,-1.7454998E+10,-6.4261705E+09,5824.7736,48147.711,3400.4261,-1.0785975E+11,1.4464386E+10,6.3665243E+09,-4707.1789,-34890.414,-207.31831,4.0095101E+10,-1.4552312E+11,24265628.,28195.740,7984.2936,0.12461622,-2.2492054E+11,1.1008541E+11,7.8020915E+09,-9735.7389,-19715.622,-174.01536,
109.00000,-1.1748261E+09,7.1910016E+08,21583120.,-10.874951,-11.242602,0.35103974,5.3184984E+10,-1.4837450E+10,-6.2360711E+09,3743.8826,48795.475,3644.2395,-1.0809769E+11,1.2578305E+10,6.3543645E+09,-4095.4607,-34963.827,-243.62526,4.1615406E+10,-1.4508405E+11,24272212.,28109.912,8282.5775,0.11911826,-2.2544352E+11,1.0901943E+11,7.7925990E+09,-9631.9609,-19766.048,-177.61780,
109.62500,-1.1754134E+09,7.1849304E+08,21602078.,-10.875860,-11.243419,0.35108921,5.3330364E+10,-1.2187153E+10,-6.0328192E+09,1593.9735,49358.166,3887.4320,-1.0830258E+11,1.0688547E+10,6.3402464E+09,-3482.6575,-35026.412,-279.84622,4.3130993E+10,-1.4462888E+11,24278498.,28020.979,8579.9587,0.11364596,-2.2596088E+11,1.0795073E+11,7.7829121E+09,-9527.9468,-19815.977,-181.21563,
110.25000,-1.1760007E+09,7.1788587E+08,21621038.,-10.876752,-11.244245,0.35113866,5.3357854E+10,-9.5088756E+09,-5.8164668E+09,-623.20711,49829.161,4129.3022,-1.0847435E+11,8.7956981E+09,6.3241749E+09,-2868.9626,-35078.156,-315.96985,4.4641696E+10,-1.4415769E+11,24284491.,27928.950,8876.4059,0.10819990,-2.2647262E+11,1.0687935E+11,7.7730310E+09,-9423.6985,-19865.408,-184.80879,
110.87500,-1.1765880E+09,7.1727866E+08,21640000.,-10.877625,-11.245079,0.35118819,5.3263879E+10,-6.8077513E+09,-5.5871054E+09,-2905.3502,50201.563,4369.0748,-1.0861296E+11,6.9003428E+09,6.3061555E+09,-2254.5693,-35119.048,-351.98487,4.6147347E+10,-1.4367051E+11,24290189.,27833.833,9171.8879,0.10278065,-2.2697873E+11,1.0580532E+11,7.7629560E+09,-9319.2180,-19914.342,-188.39721,
111.50000,-1.1771755E+09,7.1667140E+08,21658966.,-10.878479,-11.245918,0.35123791,5.3045006E+10,-4.0892926E+09,-5.3448706E+09,-5249.5146,50468.241,4605.8972,-1.0871838E+11,5.0030677E+09,6.2861945E+09,-1639.6708,-35149.084,-387.88004,4.7647780E+10,-1.4316740E+11,24295596.,27735.640,9466.3736,0.097388759,-2.2747919E+11,1.0472866E+11,7.7526873E+09,-9214.5070,-19962.776,-191.98082,
112.12500,-1.1777629E+09,7.1606410E+08,21677934.,-10.879316,-11.246763,0.35128796,5.2697980E+10,-1.3594021E+09,-5.0899462E+09,-7652.0556,50621.871,4838.8366,-1.0879058E+11,3.1044590E+09,6.2642985E+09,-1024.4604,-35168.259,-423.64417,4.9142829E+10,-1.4264842E+11,24300713.,27634.379,9759.8318,0.092024799,-2.2797398E+11,1.0364939E+11,7.7422253E+09,-9109.5676,-20010.711,-195.55956,
112.75000,-1.1783504E+09,7.1545675E+08,21696905.,-10.880135,-11.247611,0.35133847,5.2219762E+10,1.3756177E+09,-4.8225683E+09,-10108.552,50654.993,5066.8778,-1.0882956E+11,1.2051033E+09,6.2404751E+09,-409.13110,-35176.576,-459.26613,5.0632329E+10,-1.4211362E+11,24305540.,27530.061,10052.232,0.086689329,-2.2846311E+11,1.0256755E+11,7.7315702E+09,-9004.4015,-20058.145,-199.13337,
113.37500,-1.1789380E+09,7.1484936E+08,21715879.,-10.880937,-11.248461,0.35138960,5.1607574E+10,4.1090598E+09,-4.5430304E+09,-12613.732,50560.081,5288.9224,-1.0883531E+11,-6.9441318E+08,6.2147320E+09,206.12421,-35174.037,-494.73485,5.2116115E+10,-1.4156306E+11,24310080.,27422.696,10343.542,0.081382906,-2.2894655E+11,1.0148316E+11,7.7207222E+09,-8899.0107,-20105.077,-202.70218,
114.00000,-1.1795256E+09,7.1424192E+08,21734855.,-10.881722,-11.249312,0.35144151,5.0858949E+10,6.8338107E+09,-4.2516871E+09,-15161.407,50329.634,5503.7895,-1.0880785E+11,-2.5935045E+09,6.1870780E+09,821.11290,-35160.652,-530.03933,5.3594022E+10,-1.4099680E+11,24314335.,27312.296,10633.732,0.076106085,-2.2942429E+11,1.0039625E+11,7.7096816E+09,-8793.3971,-20151.507,-206.26592,
114.62500,-1.1801132E+09,7.1363444E+08,21753834.,-10.882491,-11.250163,0.35149440,4.9971776E+10,9.5423548E+09,-3.9489593E+09,-17744.404,49956.274,5710.2184,-1.0874719E+11,-4.4915852E+09,6.1575221E+09,1435.6427,-35136.431,-565.16863,5.5065887E+10,-1.4041489E+11,24318305.,27198.871,10922.772,0.070859419,-2.2989632E+11,9.9306849E+10,7.6984487E+09,-8687.5625,-20197.434,-209.82455,
115.25000,-1.1807009E+09,7.1302690E+08,21772816.,-10.883244,-11.251012,0.35154846,4.8944362E+10,1.2226784E+10,-3.6353378E+09,-20354.510,49432.869,5906.8728,-1.0865335E+11,-6.3880705E+09,6.1260741E+09,2049.5218,-35101.389,-600.11187,5.6531547E+10,-1.3981741E+11,24321993.,27082.433,11210.630,0.065643459,-2.3036264E+11,9.8214979E+10,7.6870238E+09,-8581.5089,-20242.856,-213.37798,
115.87500,-1.1812886E+09,7.1241933E+08,21791802.,-10.883984,-11.251857,0.35160389,4.7775485E+10,1.4878815E+10,-3.3113873E+09,-22982.432,48752.674,6092.3491,-1.0852639E+11,-8.2823766E+09,6.0927444E+09,2662.5586,-35055.545,-634.85826,5.7990840E+10,-1.3920442E+11,24325400.,26962.993,11497.277,0.060458752,-2.3082322E+11,9.7120670E+10,7.6754071E+09,-8475.2382,-20287.774,-216.92616,
116.50000,-1.1818763E+09,7.1181170E+08,21810790.,-10.884712,-11.252699,0.35166090,4.6464454E+10,1.7489812E+10,-2.9777501E+09,-25617.766,47909.481,6265.1858,-1.0836636E+11,-1.0173921E+10,6.0575438E+09,3274.5624,-34998.920,-669.39708,5.9443604E+10,-1.3857598E+11,24328527.,26840.564,11782.681,0.055305844,-2.3127805E+11,9.6023948E+10,7.6635990E+09,-8368.7522,-20332.186,-220.46902,
117.12500,-1.1824641E+09,7.1120404E+08,21829781.,-10.885428,-11.253535,0.35171973,4.5011169E+10,2.0050826E+10,-2.6351485E+09,-28248.998,46897.798,6423.8777,-1.0817330E+11,-1.2062121E+10,6.0204839E+09,3885.3427,-34931.540,-703.71770,6.0889677E+10,-1.3793217E+11,24331378.,26715.158,12066.812,0.050185279,-2.3172713E+11,9.4924842E+10,7.6515997E+09,-8262.0530,-20376.092,-224.00649,
117.75000,-1.1830520E+09,7.1059632E+08,21848775.,-10.886134,-11.254365,0.35178060,4.3416183E+10,2.2552630E+10,-2.2843870E+09,-30863.519,45713.025,6566.8924,-1.0794731E+11,-1.3946398E+10,5.9815767E+09,4494.7100,-34853.432,-737.80956,6.2328900E+10,-1.3727304E+11,24333952.,26586.787,12349.641,0.045097598,-2.3217045E+11,9.3823378E+10,7.6394095E+09,-8155.1423,-20419.490,-227.53852,
118.37500,-1.1836398E+09,7.0998857E+08,21867773.,-10.886833,-11.255188,0.35184375,4.1680755E+10,2.4985779E+10,-1.9263530E+09,-33447.680,44351.655,6692.6913,-1.0768844E+11,-1.5826173E+10,5.9408348E+09,5102.4753,-34764.629,-771.66220,6.3761112E+10,-1.3659868E+11,24336253.,26455.465,12631.137,0.040043339,-2.3260798E+11,9.2719584E+10,7.6270287E+09,-8048.0220,-20462.379,-231.06504,
119.00000,-1.1842277E+09,7.0938076E+08,21886774.,-10.887526,-11.256003,0.35190939,3.9806909E+10,2.7340673E+10,-1.5620166E+09,-35986.879,42811.466,6799.7535,-1.0739681E+11,-1.7700870E+10,5.8982715E+09,5708.4504,-34665.167,-805.26524,6.5186155E+10,-1.3590915E+11,24338282.,26321.204,12911.270,0.035023038,-2.3303972E+11,9.1613488E+10,7.6144577E+09,-7940.6942,-20504.760,-234.58599,
119.62500,-1.1848157E+09,7.0877292E+08,21905779.,-10.888216,-11.256811,0.35197775,3.7797479E+10,2.9607627E+10,-1.1924293E+09,-38465.686,41091.720,6886.6030,-1.0707250E+11,-1.9569913E+10,5.8539005E+09,6312.4480,-34555.083,-838.60841,6.6603869E+10,-1.3520453E+11,24340041.,26184.018,13190.010,0.030037229,-2.3346567E+11,9.0505117E+10,7.6016967E+09,-7833.1606,-20546.631,-238.10129,
120.25000,-1.1854037E+09,7.0816503E+08,21924788.,-10.888904,-11.257611,0.35204903,3.5656151E+10,3.1776963E+10,-8.1871990E+08,-40868.006,39193.344,6951.8394,-1.0671564E+11,-2.1432730E+10,5.8077360E+09,6914.2817,-34434.420,-871.68151,6.8014099E+10,-1.3448490E+11,24341531.,26043.921,13467.328,0.025086443,-2.3388580E+11,8.9394498E+10,7.5887460E+09,-7725.4232,-20587.991,-241.61089,
120.87500,-1.1859917E+09,7.0755710E+08,21943801.,-10.889594,-11.258403,0.35212343,3.3387493E+10,3.3839099E+10,-4.4209058E+08,-43177.291,37119.095,6994.1700,-1.0632633E+11,-2.3288752E+10,5.7597930E+09,7513.7659,-34303.223,-904.47448,6.9416686E+10,-1.3375033E+11,24342755.,25900.926,13743.195,0.020171209,-2.3430010E+11,8.8281659E+10,7.5756059E+09,-7617.4840,-20628.839,-245.11473,
